TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_3,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_ACCOMPANY,TRAVEL_ID,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_DAYS,MAIN_TRAVEL_MONTH,VISIT_AREA_NM,VISIT_AREA_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,RELATION_TYPE
e001023,0,0.25,0.5,0.0,0.5,0.5,1.0,0.5,3인 이상 여행(가족 외),e_e001023,2023-05-29,2023-05-30,자가용,2,5,현대 프리미엄 아울렛 스페이스 원,4,4.0,4.0,4.0,친구
e000338,1,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,나홀로 여행,e_e000338,2023-05-19,2023-05-20,대중교통 등,2,5,리움미술관,3,4.0,5.0,5.0,혼자
e000338,1,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,나홀로 여행,e_e000338,2023-05-19,2023-05-20,대중교통 등,2,5,국립중앙박물관,2,5.0,5.0,5.0,혼자
e006585,1,0.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.8333333333333334,2인 여행(가족 외),e_e006585,2023-08-19,2023-08-20,대중교통 등,2,8,인천 차이나타운,2,4.0,4.0,4.0,친구
e006585,1,0.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.8333333333333334,2인 여행(가족 외),e_e006585,2023-08-19,2023-08-20,대중교통 등,2,8,만두 딤섬 전문 철판,4,4.0,4.0,4.0,친구
e006585,1,0.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.8333333333333334,2인 여행(가족 외),e_e006585,2023-08-19,2023-08-20,대중교통 등,2,8,소문난 오백 빵,4,2.0,2.0,2.0,친구
e006585,1,0.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.8333333333333334,2인 여행(가족 외),e_e006585,2023-08-19,2023-08-20,대중교통 등,2,8,자유 공원,1,4.0,4.0,4.0,친구
e006585,1,0.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.8333333333333334,2인 여행(가족 외),e_e006585,2023-08-19,2023-08-20,대중교통 등,2,8,시민에 집,2,4.0,4.0,4.0,친구
e006585,1,0.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.8333333333333334,2인 여행(가족 외),e_e006585,2023-08-19,2023-08-20,대중교통 등,2,8,월미테마파크,6,4.0,4.0,5.0,친구
e004687,0,0.5,0.16666666666666666,0.5,0.5,0.16666666666666666,0.3333333333333333,0.8333333333333334,3인 이상 여행(가족 외),e_e004687,2023-08-05,2023-08-07,자가용,3,8,외갓집 체험마을,13,5.0,5.0,5.0,친구
e004687,0,0.5,0.16666666666666666,0.5,0.5,0.16666666666666666,0.3333333333333333,0.8333333333333334,3인 이상 여행(가족 외),e_e004687,2023-08-05,2023-08-07,자가용,3,8,외갓집 체험마을,13,5.0,5.0,5.0,기타
e004687,0,0.5,0.16666666666666666,0.5,0.5,0.16666666666666666,0.3333333333333333,0.8333333333333334,3인 이상 여행(가족 외),e_e004687,2023-08-05,2023-08-07,자가용,3,8,외갓집 체험마을,13,5.0,5.0,5.0,가족
e004687,0,0.5,0.16666666666666666,0.5,0.5,0.16666666666666666,0.3333333333333333,0.8333333333333334,3인 이상 여행(가족 외),e_e004687,2023-08-05,2023-08-07,자가용,3,8,외갓집 체험마을,13,5.0,5.0,5.0,친구
e004687,0,0.5,0.16666666666666666,0.5,0.5,0.16666666666666666,0.3333333333333333,0.8333333333333334,3인 이상 여행(가족 외),e_e004687,2023-08-05,2023-08-07,자가용,3,8,외갓집 체험마을,13,5.0,5.0,5.0,기타
e004687,0,0.5,0.16666666666666666,0.5,0.5,0.16666666666666666,0.3333333333333333,0.8333333333333334,3인 이상 여행(가족 외),e_e004687,2023-08-05,2023-08-07,자가용,3,8,외갓집 체험마을,13,5.0,5.0,5.0,가족
e004687,0,0.5,0.16666666666666666,0.5,0.5,0.16666666666666666,0.3333333333333333,0.8333333333333334,3인 이상 여행(가족 외),e_e004687,2023-08-05,2023-08-07,자가용,3,8,외갓집 체험마을,13,4.0,4.0,4.0,친구
e004687,0,0.5,0.16666666666666666,0.5,0.5,0.16666666666666666,0.3333333333333333,0.8333333333333334,3인 이상 여행(가족 외),e_e004687,2023-08-05,2023-08-07,자가용,3,8,외갓집 체험마을,13,4.0,4.0,4.0,기타
e004687,0,0.5,0.16666666666666666,0.5,0.5,0.16666666666666666,0.3333333333333333,0.8333333333333334,3인 이상 여행(가족 외),e_e004687,2023-08-05,2023-08-07,자가용,3,8,외갓집 체험마을,13,4.0,4.0,4.0,가족
e004687,0,0.5,0.16666666666666666,0.5,0.5,0.16666666666666666,0.3333333333333333,0.8333333333333334,3인 이상 여행(가족 외),e_e004687,2023-08-05,2023-08-07,자가용,3,8,외갓집 체험마을,13,4.0,4.0,4.0,친구
e004687,0,0.5,0.16666666666666666,0.5,0.5,0.16666666666666666,0.3333333333333333,0.8333333333333334,3인 이상 여행(가족 외),e_e004687,2023-08-05,2023-08-07,자가용,3,8,외갓집 체험마을,13,4.0,4.0,4.0,기타
e004687,0,0.5,0.16666666666666666,0.5,0.5,0.16666666666666666,0.3333333333333333,0.8333333333333334,3인 이상 여행(가족 외),e_e004687,2023-08-05,2023-08-07,자가용,3,8,외갓집 체험마을,13,4.0,4.0,4.0,가족
e012357,1,0.25,0.0,0.0,0.5,0.5,0.0,0.5,나홀로 여행,e_e012357,2023-08-31,2023-09-01,대중교통 등,2,8,성남아트센터 콘서트홀,3,5.0,5.0,5.0,혼자
e012357,1,0.25,0.0,0.0,0.5,0.5,0.0,0.5,나홀로 여행,e_e012357,2023-08-31,2023-09-01,대중교통 등,2,8,탄천,7,5.0,5.0,5.0,혼자
e012357,1,0.25,0.0,0.0,0.5,0.5,0.0,0.5,나홀로 여행,e_e012357,2023-08-31,2023-09-01,대중교통 등,2,8,업 투 유,4,5.0,5.0,5.0,혼자
e012357,1,0.25,0.0,0.0,0.5,0.5,0.0,0.5,나홀로 여행,e_e012357,2023-08-31,2023-09-01,대중교통 등,2,8,올리브영 야탑 광장점,4,5.0,5.0,5.0,혼자
e003535,0,0.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.6666666666666666,2인 여행(가족 외),e_e003535,2023-06-18,2023-06-19,대중교통 등,2,6,아이파크몰 용산점,4,4.0,3.0,3.0,친구
e003535,0,0.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.6666666666666666,2인 여행(가족 외),e_e003535,2023-06-18,2023-06-19,대중교통 등,2,6,용리단길,4,4.0,3.0,3.0,친구
e007743,1,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.8333333333333334,3인 이상 여행(가족 외),e_e007743,2023-08-20,2023-08-21,자가용,2,8,웨이브 파크,5,4.0,4.0,4.0,친구
e007743,1,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.8333333333333334,3인 이상 여행(가족 외),e_e007743,2023-08-20,2023-08-21,자가용,2,8,웨이브 파크,5,4.0,4.0,4.0,친구
e007743,1,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.8333333333333334,3인 이상 여행(가족 외),e_e007743,2023-08-20,2023-08-21,자가용,2,8,웨이브 파크,5,4.0,4.0,4.0,친구
e010531,1,0.75,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.0,나홀로 여행,e_e010531,2023-08-24,2023-08-25,대중교통 등,2,8,우림 문화센터,3,5.0,4.0,4.0,혼자
e006909,1,0.25,0.5,0.5,0.8333333333333334,0.5,0.16666666666666666,0.5,자녀 동반 여행,e_e006909,2023-08-19,2023-08-20,,2,8,행주산성 역사 공원,2,5.0,4.0,4.0,가족
e006909,1,0.25,0.5,0.5,0.8333333333333334,0.5,0.16666666666666666,0.5,자녀 동반 여행,e_e006909,2023-08-19,2023-08-20,,2,8,행주산성 역사 공원,2,5.0,4.0,4.0,가족
e006909,1,0.25,0.5,0.5,0.8333333333333334,0.5,0.16666666666666666,0.5,자녀 동반 여행,e_e006909,2023-08-19,2023-08-20,,2,8,행주산성 역사 공원,2,5.0,4.0,4.0,가족
e006909,1,0.25,0.5,0.5,0.8333333333333334,0.5,0.16666666666666666,0.5,자녀 동반 여행,e_e006909,2023-08-19,2023-08-20,,2,8,이케아 고양점,4,5.0,4.0,4.0,가족
e006909,1,0.25,0.5,0.5,0.8333333333333334,0.5,0.16666666666666666,0.5,자녀 동반 여행,e_e006909,2023-08-19,2023-08-20,,2,8,이케아 고양점,4,5.0,4.0,4.0,가족
e006909,1,0.25,0.5,0.5,0.8333333333333334,0.5,0.16666666666666666,0.5,자녀 동반 여행,e_e006909,2023-08-19,2023-08-20,,2,8,이케아 고양점,4,5.0,4.0,4.0,가족
e003004,0,0.25,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,1.0,2인 여행(가족 외),e_e003004,2023-07-01,2023-07-03,대중교통 등,3,7,그해 우리는 드라마 촬영지 웅이네 집,2,4.0,2.0,3.0,친구
e003004,0,0.25,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,1.0,2인 여행(가족 외),e_e003004,2023-07-01,2023-07-03,대중교통 등,3,7,그해 우리는 드라마 촬영지 국영수네 집,2,3.0,2.0,3.0,친구
e003004,0,0.25,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,1.0,2인 여행(가족 외),e_e003004,2023-07-01,2023-07-03,대중교통 등,3,7,셀틱스 수원 화성행궁점,4,4.0,3.0,3.0,친구
e003004,0,0.25,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,1.0,2인 여행(가족 외),e_e003004,2023-07-01,2023-07-03,대중교통 등,3,7,수원 화성 화서문,2,4.0,4.0,4.0,친구
e003004,0,0.25,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,1.0,2인 여행(가족 외),e_e003004,2023-07-01,2023-07-03,대중교통 등,3,7,수원 화성,2,3.0,3.0,3.0,친구
e003004,0,0.25,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,1.0,2인 여행(가족 외),e_e003004,2023-07-01,2023-07-03,대중교통 등,3,7,화성행궁,2,3.0,3.0,3.0,친구
e011803,1,0.25,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.3333333333333333,나홀로 여행,e_e011803,2023-08-29,2023-08-30,대중교통 등,2,8,국립현대미술관 과천,3,5.0,5.0,5.0,혼자
e002922,0,0.25,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,2인 여행(가족 외),e_e002922,2023-06-17,2023-06-18,자가용,2,6,율동 공원,7,5.0,5.0,4.0,친구
e002922,0,0.25,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,2인 여행(가족 외),e_e002922,2023-06-17,2023-06-18,자가용,2,6,롯데시네마 용인 기흥,3,5.0,4.0,4.0,친구
e002976,1,0.25,0.0,0.5,0.16666666666666666,0.5,0.8333333333333334,0.0,나홀로 여행,e_e002976,2023-07-07,2023-07-09,대중교통 등,3,7,덕수궁,2,5.0,5.0,5.0,혼자
e002976,1,0.25,0.0,0.5,0.16666666666666666,0.5,0.8333333333333334,0.0,나홀로 여행,e_e002976,2023-07-07,2023-07-09,대중교통 등,3,7,예스24 라이브홀,3,5.0,5.0,5.0,혼자
e002976,1,0.25,0.0,0.5,0.16666666666666666,0.5,0.8333333333333334,0.0,나홀로 여행,e_e002976,2023-07-07,2023-07-09,대중교통 등,3,7,포토 시그니처 송리단길,4,3.0,3.0,3.0,혼자
e002976,1,0.25,0.0,0.5,0.16666666666666666,0.5,0.8333333333333334,0.0,나홀로 여행,e_e002976,2023-07-07,2023-07-09,대중교통 등,3,7,석촌호수 서호,1,5.0,5.0,5.0,혼자
e002976,1,0.25,0.0,0.5,0.16666666666666666,0.5,0.8333333333333334,0.0,나홀로 여행,e_e002976,2023-07-07,2023-07-09,대중교통 등,3,7,롯데월드타워 롯데월드몰,4,3.0,3.0,4.0,혼자
e002976,1,0.25,0.0,0.5,0.16666666666666666,0.5,0.8333333333333334,0.0,나홀로 여행,e_e002976,2023-07-07,2023-07-09,대중교통 등,3,7,서울로 717,7,3.0,3.0,4.0,혼자
e006920,0,0.25,0.0,0.5,0.0,0.3333333333333333,0.5,0.8333333333333334,자녀 동반 여행,e_e006920,2023-08-19,2023-08-20,,2,8,국립중앙박물관 극장 용,3,5.0,5.0,5.0,가족
e006920,0,0.25,0.0,0.5,0.0,0.3333333333333333,0.5,0.8333333333333334,자녀 동반 여행,e_e006920,2023-08-19,2023-08-20,,2,8,국립중앙박물관,2,5.0,5.0,5.0,가족
e000771,1,0.5,0.0,0.5,0.16666666666666666,0.5,0.8333333333333334,0.3333333333333333,3인 이상 여행(가족 외),e_e000771,2023-06-02,2023-06-04,자가용,3,6,화담숲,7,5.0,5.0,5.0,가족
e000771,1,0.5,0.0,0.5,0.16666666666666666,0.5,0.8333333333333334,0.3333333333333333,3인 이상 여행(가족 외),e_e000771,2023-06-02,2023-06-04,자가용,3,6,화담숲,7,5.0,5.0,5.0,가족
e000612,0,0.5,0.16666666666666666,0.3333333333333333,0.5,0.8333333333333334,0.16666666666666666,0.6666666666666666,자녀 동반 여행,e_e000612,2023-05-27,2023-05-30,자가용,4,5,하늘문화센터,5,4.0,4.0,4.0,가족
e000612,0,0.5,0.16666666666666666,0.3333333333333333,0.5,0.8333333333333334,0.16666666666666666,0.6666666666666666,자녀 동반 여행,e_e000612,2023-05-27,2023-05-30,자가용,4,5,영마루공원,7,5.0,4.0,4.0,가족
e009112,1,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.8333333333333334,1.0,2인 가족 여행,e_e009112,2023-08-23,2023-08-24,대중교통 등,2,8,리움미술관,3,4.0,4.0,4.0,가족
e009112,1,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.8333333333333334,1.0,2인 가족 여행,e_e009112,2023-08-23,2023-08-24,대중교통 등,2,8,한남동 카페거리,7,4.0,4.0,3.0,가족
e002740,1,0.25,0.5,0.16666666666666666,0.5,0.16666666666666666,0.5,0.6666666666666666,자녀 동반 여행,e_e002740,2023-06-17,2023-06-19,자가용,3,6,서울 그루 치과 의원,12,4.0,4.0,3.0,가족
e002740,1,0.25,0.5,0.16666666666666666,0.5,0.16666666666666666,0.5,0.6666666666666666,자녀 동반 여행,e_e002740,2023-06-17,2023-06-19,자가용,3,6,서울 그루 치과 의원,12,4.0,4.0,3.0,가족
e002740,1,0.25,0.5,0.16666666666666666,0.5,0.16666666666666666,0.5,0.6666666666666666,자녀 동반 여행,e_e002740,2023-06-17,2023-06-19,자가용,3,6,서울 그루 치과 의원,12,4.0,4.0,3.0,가족
e002740,1,0.25,0.5,0.16666666666666666,0.5,0.16666666666666666,0.5,0.6666666666666666,자녀 동반 여행,e_e002740,2023-06-17,2023-06-19,자가용,3,6,메이필드호텔 서울 수영장,5,5.0,5.0,5.0,가족
e002740,1,0.25,0.5,0.16666666666666666,0.5,0.16666666666666666,0.5,0.6666666666666666,자녀 동반 여행,e_e002740,2023-06-17,2023-06-19,자가용,3,6,메이필드호텔 서울 수영장,5,5.0,5.0,5.0,가족
e002740,1,0.25,0.5,0.16666666666666666,0.5,0.16666666666666666,0.5,0.6666666666666666,자녀 동반 여행,e_e002740,2023-06-17,2023-06-19,자가용,3,6,메이필드호텔 서울 수영장,5,5.0,5.0,5.0,가족
e002740,1,0.25,0.5,0.16666666666666666,0.5,0.16666666666666666,0.5,0.6666666666666666,자녀 동반 여행,e_e002740,2023-06-17,2023-06-19,자가용,3,6,롯데몰 김포공항점,4,4.0,3.0,3.0,가족
e002740,1,0.25,0.5,0.16666666666666666,0.5,0.16666666666666666,0.5,0.6666666666666666,자녀 동반 여행,e_e002740,2023-06-17,2023-06-19,자가용,3,6,롯데몰 김포공항점,4,4.0,3.0,3.0,가족
e002740,1,0.25,0.5,0.16666666666666666,0.5,0.16666666666666666,0.5,0.6666666666666666,자녀 동반 여행,e_e002740,2023-06-17,2023-06-19,자가용,3,6,롯데몰 김포공항점,4,4.0,3.0,3.0,가족
e002740,1,0.25,0.5,0.16666666666666666,0.5,0.16666666666666666,0.5,0.6666666666666666,자녀 동반 여행,e_e002740,2023-06-17,2023-06-19,자가용,3,6,메이필드호텔 서울 수영장,5,5.0,5.0,5.0,가족
e002740,1,0.25,0.5,0.16666666666666666,0.5,0.16666666666666666,0.5,0.6666666666666666,자녀 동반 여행,e_e002740,2023-06-17,2023-06-19,자가용,3,6,메이필드호텔 서울 수영장,5,5.0,5.0,5.0,가족
e002740,1,0.25,0.5,0.16666666666666666,0.5,0.16666666666666666,0.5,0.6666666666666666,자녀 동반 여행,e_e002740,2023-06-17,2023-06-19,자가용,3,6,메이필드호텔 서울 수영장,5,5.0,5.0,5.0,가족
e002740,1,0.25,0.5,0.16666666666666666,0.5,0.16666666666666666,0.5,0.6666666666666666,자녀 동반 여행,e_e002740,2023-06-17,2023-06-19,자가용,3,6,정소라 스튜디오,12,5.0,5.0,5.0,가족
e002740,1,0.25,0.5,0.16666666666666666,0.5,0.16666666666666666,0.5,0.6666666666666666,자녀 동반 여행,e_e002740,2023-06-17,2023-06-19,자가용,3,6,정소라 스튜디오,12,5.0,5.0,5.0,가족
e002740,1,0.25,0.5,0.16666666666666666,0.5,0.16666666666666666,0.5,0.6666666666666666,자녀 동반 여행,e_e002740,2023-06-17,2023-06-19,자가용,3,6,정소라 스튜디오,12,5.0,5.0,5.0,가족
e008030,0,0.0,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,1.0,2인 여행(가족 외),e_e008030,2023-08-26,2023-08-27,대중교통 등,2,8,온 사이트 클라이밍,5,5.0,5.0,5.0,친구
e008030,0,0.0,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,1.0,2인 여행(가족 외),e_e008030,2023-08-26,2023-08-27,대중교통 등,2,8,스타필드 코엑스몰,3,5.0,5.0,5.0,친구
e008030,0,0.0,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,1.0,2인 여행(가족 외),e_e008030,2023-08-26,2023-08-27,대중교통 등,2,8,별마다 도서관,3,4.0,4.0,4.0,친구
e008030,0,0.0,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,1.0,2인 여행(가족 외),e_e008030,2023-08-26,2023-08-27,대중교통 등,2,8,스타필드 코엑스몰,4,5.0,5.0,5.0,친구
e008030,0,0.0,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,1.0,2인 여행(가족 외),e_e008030,2023-08-26,2023-08-27,대중교통 등,2,8,대한불교조계종 봉은사,2,5.0,5.0,5.0,친구
e007200,0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,1.0,2인 여행(가족 외),e_e007200,2023-08-11,2023-08-12,대중교통 등,2,8,화성행궁,2,5.0,4.0,4.0,친구
e007200,0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,1.0,2인 여행(가족 외),e_e007200,2023-08-11,2023-08-12,대중교통 등,2,8,수원시립미술관,3,4.0,4.0,4.0,친구
e007200,0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,1.0,2인 여행(가족 외),e_e007200,2023-08-11,2023-08-12,대중교통 등,2,8,수원 유람 팔부라 거리,7,5.0,4.0,4.0,친구
e007200,0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,1.0,2인 여행(가족 외),e_e007200,2023-08-11,2023-08-12,대중교통 등,2,8,행궁동 벽화마을,7,5.0,4.0,4.0,친구
e007200,0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,1.0,2인 여행(가족 외),e_e007200,2023-08-11,2023-08-12,대중교통 등,2,8,수원 화성 화홍문,2,5.0,4.0,4.0,친구
e007200,0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,1.0,2인 여행(가족 외),e_e007200,2023-08-11,2023-08-12,대중교통 등,2,8,수원 문화재 야행,2,5.0,4.0,4.0,친구
e004818,0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.5,0.8333333333333334,자녀 동반 여행,e_e004818,2023-07-09,2023-07-10,자가용,2,7,다산 생태공원,7,5.0,5.0,4.0,가족
e004818,0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.5,0.8333333333333334,자녀 동반 여행,e_e004818,2023-07-09,2023-07-10,자가용,2,7,다산 생태공원,7,5.0,5.0,4.0,가족
e004818,0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.5,0.8333333333333334,자녀 동반 여행,e_e004818,2023-07-09,2023-07-10,자가용,2,7,다산 생태공원,7,5.0,5.0,4.0,가족
e004818,0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.5,0.8333333333333334,자녀 동반 여행,e_e004818,2023-07-09,2023-07-10,자가용,2,7,실학박물관,2,5.0,5.0,4.0,가족
e004818,0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.5,0.8333333333333334,자녀 동반 여행,e_e004818,2023-07-09,2023-07-10,자가용,2,7,실학박물관,2,5.0,5.0,4.0,가족
e004818,0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.5,0.8333333333333334,자녀 동반 여행,e_e004818,2023-07-09,2023-07-10,자가용,2,7,실학박물관,2,5.0,5.0,4.0,가족
e003293,0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.8333333333333334,0.3333333333333333,1.0,3인 이상 여행(가족 외),e_e003293,2023-06-17,2023-06-19,자가용,3,6,트레이더스 홀세일 클럽 동탄점,4,5.0,5.0,5.0,친구
e003293,0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.8333333333333334,0.3333333333333333,1.0,3인 이상 여행(가족 외),e_e003293,2023-06-17,2023-06-19,자가용,3,6,트레이더스 홀세일 클럽 동탄점,4,5.0,5.0,5.0,친구
e003293,0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.8333333333333334,0.3333333333333333,1.0,3인 이상 여행(가족 외),e_e003293,2023-06-17,2023-06-19,자가용,3,6,트레이더스 홀세일 클럽 동탄점,4,5.0,5.0,5.0,친구
e003293,0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.8333333333333334,0.3333333333333333,1.0,3인 이상 여행(가족 외),e_e003293,2023-06-17,2023-06-19,자가용,3,6,트레이더스 홀세일 클럽 동탄점,4,5.0,5.0,5.0,친구
e003293,0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.8333333333333334,0.3333333333333333,1.0,3인 이상 여행(가족 외),e_e003293,2023-06-17,2023-06-19,자가용,3,6,트레이더스 홀세일 클럽 동탄점,4,5.0,5.0,5.0,친구
e003293,0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.8333333333333334,0.3333333333333333,1.0,3인 이상 여행(가족 외),e_e003293,2023-06-17,2023-06-19,자가용,3,6,트레이더스 홀세일 클럽 동탄점,4,5.0,5.0,5.0,친구
e003293,0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.8333333333333334,0.3333333333333333,1.0,3인 이상 여행(가족 외),e_e003293,2023-06-17,2023-06-19,자가용,3,6,트레이더스 홀세일 클럽 동탄점,4,4.0,3.0,3.0,친구
e003293,0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.8333333333333334,0.3333333333333333,1.0,3인 이상 여행(가족 외),e_e003293,2023-06-17,2023-06-19,자가용,3,6,트레이더스 홀세일 클럽 동탄점,4,4.0,3.0,3.0,친구
e003293,0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.8333333333333334,0.3333333333333333,1.0,3인 이상 여행(가족 외),e_e003293,2023-06-17,2023-06-19,자가용,3,6,트레이더스 홀세일 클럽 동탄점,4,4.0,3.0,3.0,친구
e003293,0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.8333333333333334,0.3333333333333333,1.0,3인 이상 여행(가족 외),e_e003293,2023-06-17,2023-06-19,자가용,3,6,트레이더스 홀세일 클럽 동탄점,4,4.0,3.0,3.0,친구
e003293,0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.8333333333333334,0.3333333333333333,1.0,3인 이상 여행(가족 외),e_e003293,2023-06-17,2023-06-19,자가용,3,6,트레이더스 홀세일 클럽 동탄점,4,4.0,3.0,3.0,친구
e003293,0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.8333333333333334,0.3333333333333333,1.0,3인 이상 여행(가족 외),e_e003293,2023-06-17,2023-06-19,자가용,3,6,트레이더스 홀세일 클럽 동탄점,4,4.0,3.0,3.0,친구
e003293,0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.8333333333333334,0.3333333333333333,1.0,3인 이상 여행(가족 외),e_e003293,2023-06-17,2023-06-19,자가용,3,6,대부도 펜션 밸리,7,5.0,5.0,5.0,친구
e003293,0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.8333333333333334,0.3333333333333333,1.0,3인 이상 여행(가족 외),e_e003293,2023-06-17,2023-06-19,자가용,3,6,대부도 펜션 밸리,7,5.0,5.0,5.0,친구
e003293,0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.8333333333333334,0.3333333333333333,1.0,3인 이상 여행(가족 외),e_e003293,2023-06-17,2023-06-19,자가용,3,6,대부도 펜션 밸리,7,5.0,5.0,5.0,친구
e003293,0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.8333333333333334,0.3333333333333333,1.0,3인 이상 여행(가족 외),e_e003293,2023-06-17,2023-06-19,자가용,3,6,대부도 펜션 밸리,7,5.0,5.0,5.0,친구
e003293,0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.8333333333333334,0.3333333333333333,1.0,3인 이상 여행(가족 외),e_e003293,2023-06-17,2023-06-19,자가용,3,6,대부도 펜션 밸리,7,5.0,5.0,5.0,친구
e003293,0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.8333333333333334,0.3333333333333333,1.0,3인 이상 여행(가족 외),e_e003293,2023-06-17,2023-06-19,자가용,3,6,대부도 펜션 밸리,7,5.0,5.0,5.0,친구
e012240,1,0.5,0.5,0.0,0.0,0.16666666666666666,1.0,0.6666666666666666,3인 이상 여행(가족 외),e_e012240,2023-09-03,2023-09-04,대중교통 등,2,9,에버랜드,6,5.0,4.0,4.0,친구
e012240,1,0.5,0.5,0.0,0.0,0.16666666666666666,1.0,0.6666666666666666,3인 이상 여행(가족 외),e_e012240,2023-09-03,2023-09-04,대중교통 등,2,9,에버랜드,6,5.0,4.0,4.0,친구
e012240,1,0.5,0.5,0.0,0.0,0.16666666666666666,1.0,0.6666666666666666,3인 이상 여행(가족 외),e_e012240,2023-09-03,2023-09-04,대중교통 등,2,9,에버랜드,6,5.0,4.0,4.0,친구
e012240,1,0.5,0.5,0.0,0.0,0.16666666666666666,1.0,0.6666666666666666,3인 이상 여행(가족 외),e_e012240,2023-09-03,2023-09-04,대중교통 등,2,9,에버랜드,6,5.0,4.0,4.0,친구
