TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,VISIT_AREA_NM,TRAVEL_PERSONA
g001612,남,40,자녀 동반 여행,06,율포해수욕장,전남 방문/거주지 구분 없음/39세 이하/특별미션
g001614,여,30,2인 가족 여행,06,육거리종합시장,충북 방문/거주지 구분 없음/39세 이하/특별미션
g001614,여,30,2인 가족 여행,06,오지,충북 방문/거주지 구분 없음/39세 이하/특별미션
g001614,여,30,2인 가족 여행,06,상당산성,충북 방문/거주지 구분 없음/39세 이하/특별미션
g001615,남,40,3인 이상 여행(가족 외),06,금용,충북 방문/거주지 구분 없음/39세 이하/특별미션
g001615,남,40,3인 이상 여행(가족 외),06,동부창고,충북 방문/거주지 구분 없음/39세 이하/특별미션
g001615,남,40,3인 이상 여행(가족 외),06,애니멀 빌리지,충북 방문/거주지 구분 없음/39세 이하/특별미션
g001615,남,40,3인 이상 여행(가족 외),06,솔밭 모험의 숲,충북 방문/거주지 구분 없음/39세 이하/특별미션
g001619,여,60,2인 가족 여행,06,갓바위 찐빵 만두,충청권 방문/충청권 외 거주/40세 이상/부부/일반미션
g001619,여,60,2인 가족 여행,06,청풍랜드,충청권 방문/충청권 외 거주/40세 이상/부부/일반미션
g001619,여,60,2인 가족 여행,06,청풍 호반 케이블카 물태리역,충청권 방문/충청권 외 거주/40세 이상/부부/일반미션
g001619,여,60,2인 가족 여행,06,치악휴게소 부산방향,충청권 방문/충청권 외 거주/40세 이상/부부/일반미션
g001619,여,60,2인 가족 여행,06,예천 2호점,충청권 방문/충청권 외 거주/40세 이상/부부/일반미션
g001619,여,60,2인 가족 여행,06,박달재 자연휴양림,충청권 방문/충청권 외 거주/40세 이상/부부/일반미션
g001619,여,60,2인 가족 여행,06,꿀 참나무,충청권 방문/충청권 외 거주/40세 이상/부부/일반미션
g001619,여,60,2인 가족 여행,06,치악휴게소 춘천 방향,충청권 방문/충청권 외 거주/40세 이상/부부/일반미션
g001619,여,60,2인 가족 여행,06,의림지,충청권 방문/충청권 외 거주/40세 이상/부부/일반미션
g001620,남,30,나홀로 여행,06,맥도날드 충남 보령 DT점,충청권 방문/충청권 거주/39세 이하/커플/일반미션
g001620,남,30,나홀로 여행,06,운영 해변,충청권 방문/충청권 거주/39세 이하/커플/일반미션
g001620,남,30,나홀로 여행,06,카페 아일,충청권 방문/충청권 거주/39세 이하/커플/일반미션
g001621,남,40,나홀로 여행,06,은선폭포,충남 방문/거주지 구분 없음/40세 이상/특별미션
g001621,남,40,나홀로 여행,06,카페 조기 나루,충남 방문/거주지 구분 없음/40세 이상/특별미션
g001621,남,40,나홀로 여행,06,계룡산국립공원 동학사 주차장,충남 방문/거주지 구분 없음/40세 이상/특별미션
g001621,남,40,나홀로 여행,06,동학사 삼성각,충남 방문/거주지 구분 없음/40세 이상/특별미션
g001623,여,50,자녀 동반 여행,06,보림사,전남 방문/거주지 구분 없음/40세 이상/특별미션
g001623,여,50,자녀 동반 여행,06,계곡,전남 방문/거주지 구분 없음/40세 이상/특별미션
g001623,여,50,자녀 동반 여행,06,국보 옛날 두부,전남 방문/거주지 구분 없음/40세 이상/특별미션
g001625,여,50,2인 가족 여행,06,홍익 돈가스 청주 용암점,충청권 방문/충청권 외 거주/40세 이상/부부/일반미션
g001625,여,50,2인 가족 여행,06,육거리종합시장,충청권 방문/충청권 외 거주/40세 이상/부부/일반미션
