VISIT_AREA_ID,TRAVELER_ID,VISIT_AREA_NM,VISIT_START_YMD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION
2307280008,f_f004513,보노,2023-07-28,5.0,5.0,5.0
2307280009,f_f004513,보문 프러포즈 펜션,2023-07-28,5.0,5.0,5.0
2307290002,f_f004513,씨네 Q 경주 보문,2023-07-29,5.0,4.0,5.0
2307290003,f_f004513,황남 갈비,2023-07-29,5.0,5.0,5.0
2307290004,f_f004513,동궁과 월지,2023-07-29,5.0,5.0,5.0
2307290005,f_f004513,스쿠터,2023-07-29,5.0,5.0,5.0
2307290006,f_f004513,국보 31호,2023-07-29,5.0,5.0,5.0
2307140003,f_f004515,블루 원 워터파크,2023-07-14,4.0,4.0,4.0
2307140004,f_f004515,두끼 떡볶이 울산 송정점,2023-07-14,4.0,3.0,3.0
2307150002,f_f004516,가평휴게소 춘천 방향,2023-07-15,3.0,4.0,4.0
2307150003,f_f004516,비발디파크 오션월드,2023-07-15,5.0,3.0,4.0
2307150004,f_f004516,서호천 농협 하나로마트 두미 지점,2023-07-15,5.0,4.0,4.0
2307150005,f_f004516,위드에 펜션,2023-07-15,5.0,5.0,5.0
2307160001,f_f004516,팔봉산관광지,2023-07-16,5.0,5.0,5.0
2307160002,f_f004516,느티나무,2023-07-16,4.0,3.0,3.0
2307150002,f_f004518,휘게 51,2023-07-15,5.0,5.0,5.0
2307150003,f_f004518,장호항,2023-07-15,4.0,4.0,4.0
2307150004,f_f004518,어달해변,2023-07-15,4.0,4.0,4.0
2307160002,f_f004518,동해 제빵소,2023-07-16,5.0,5.0,5.0
2307160003,f_f004518,원조 전주 콩나물국밥,2023-07-16,4.0,4.0,4.0
2307160004,f_f004518,망상 해변,2023-07-16,5.0,5.0,5.0
2307140003,f_f004519,청도 새마을 휴게소 주유소 대구방향,2023-07-14,4.0,4.0,5.0
2307140004,f_f004519,범어 쌍용예가 아파트,2023-07-14,4.0,4.0,3.0
2307140005,f_f004519,스타벅스 대구 종로 고택점,2023-07-14,4.0,4.0,4.0
2307140006,f_f004519,곱빼기 식당,2023-07-14,4.0,3.0,3.0
2307140008,f_f004519,퍼스트 헤어,2023-07-14,4.0,4.0,4.0
2307140009,f_f004519,라봉봉제과점,2023-07-14,4.0,4.0,5.0
2307140010,f_f004519,혜안 플레이스,2023-07-14,5.0,5.0,5.0
2307210004,f_f004522,충주휴게소 주유소 창원방향,2023-07-21,3.0,3.0,3.0
2307210005,f_f004522,GS25 경주백률점,2023-07-21,3.0,3.0,3.0
2307210006,f_f004522,크림 호텔,2023-07-21,4.0,3.0,3.0
2307220001,f_f004522,동천 떡집,2023-07-22,5.0,5.0,5.0
2307220002,f_f004522,다솜 디자인,2023-07-22,4.0,3.0,5.0
2307220003,f_f004522,국립경주박물관,2023-07-22,4.0,3.0,3.0
2307220004,f_f004522,대릉원,2023-07-22,4.0,3.0,4.0
2307220005,f_f004522,황남쫀드기 대릉원점,2023-07-22,5.0,5.0,5.0
2307220006,f_f004522,물참 면옥,2023-07-22,5.0,5.0,5.0
2307230002,f_f004523,횡성휴게소 강릉방향,2023-07-23,4.0,4.0,4.0
2307230003,f_f004523,대관령 양떼목장,2023-07-23,5.0,4.0,5.0
2307230004,f_f004523,뮤지엄 산,2023-07-23,5.0,5.0,5.0
2307230006,f_f004523,스톤 크릭,2023-07-23,4.0,4.0,4.0
2307230007,f_f004523,Casa906,2023-07-23,5.0,4.0,4.0
2307230008,f_f004523,잭 아저씨 족발보쌈 단구점,2023-07-23,4.0,4.0,4.0
2307240002,f_f004523,Casa906,2023-07-24,4.0,4.0,4.0
2307240003,f_f004523,원주 자유시장,2023-07-24,4.0,4.0,4.0
2307240004,f_f004523,사운드 오브 사일런스,2023-07-24,5.0,5.0,5.0
2307240005,f_f004523,경기 광주 휴게소 경기도 광주방향,2023-07-24,4.0,3.0,4.0
2307150002,f_f004524,성진 횟집,2023-07-15,5.0,5.0,5.0
2307150003,f_f004524,죽도 시장,2023-07-15,5.0,4.0,4.0
2307150004,f_f004524,시크릿 파크 스파 펜션,2023-07-15,4.0,3.0,3.0
2307160001,f_f004524,어레인지먼트,2023-07-16,4.0,3.0,3.0
2307160002,f_f004524,청통휴게소 대구방향,2023-07-16,4.0,4.0,4.0
2308030003,f_f004526,덕평자연휴게소 강릉방향,2023-08-03,3.0,3.0,3.0
2308030004,f_f004526,백두대간 생태수목원,2023-08-03,4.0,4.0,4.0
2308030005,f_f004526,임계 막국수,2023-08-03,4.0,4.0,3.0
2308030006,f_f004526,백두대간 생태수목원,2023-08-03,4.0,4.0,4.0
2308030007,f_f004526,백두대간 생태수목원,2023-08-03,4.0,4.0,4.0
2308040002,f_f004526,소나무집 초당순두부,2023-08-04,3.0,3.0,3.0
2308040003,f_f004526,안목 해변,2023-08-04,4.0,4.0,4.0
2308040004,f_f004526,강릉 중앙시장,2023-08-04,3.0,3.0,3.0
2308040005,f_f004526,강릉 대관령휴게소 인천방향,2023-08-04,4.0,4.0,3.0
2308040006,f_f004526,용인휴게소 서창방향,2023-08-04,3.0,3.0,3.0
2308040007,f_f004526,신선설렁탕 작전점,2023-08-04,4.0,4.0,4.0
2308010002,f_f004533,현대자동차 블루핸즈 문막점,2023-08-01,5.0,3.0,5.0
2308010003,f_f004533,남애 3리 해변,2023-08-01,5.0,5.0,5.0
2308010005,f_f004533,켄싱턴호텔 평창,2023-08-01,5.0,5.0,5.0
2308020001,f_f004533,진고개 식당,2023-08-02,5.0,5.0,5.0
2308020002,f_f004533,오대산국립공원,2023-08-02,4.0,3.0,4.0
2307250001,f_f004534,동명휴게소 부산방향,2023-07-25,5.0,5.0,5.0
2307250003,f_f004534,홍 위원 가창점,2023-07-25,5.0,4.0,4.0
2307160002,f_f004535,마티에오시리아호텔,2023-07-16,5.0,4.0,4.0
2307160003,f_f004535,kk 중앙 2주유소,2023-07-16,5.0,5.0,5.0
2307160004,f_f004535,이케아 동부산점,2023-07-16,5.0,5.0,5.0
2307160005,f_f004535,마티에오시리아호텔,2023-07-16,5.0,4.0,4.0
2307160006,f_f004535,기장시장,2023-07-16,5.0,5.0,5.0
2307170001,f_f004535,해피 베이글 데이,2023-07-17,5.0,5.0,5.0
2307170002,f_f004535,해동용궁사,2023-07-17,5.0,5.0,5.0
2307170003,f_f004535,오직 전복죽 기장 끝 집,2023-07-17,5.0,5.0,5.0
2307170004,f_f004535,오프 오,2023-07-17,5.0,5.0,5.0
2307170005,f_f004535,죽성 드림세트장,2023-07-17,5.0,5.0,5.0
2307170006,f_f004535,청도 새마을 휴게소 주유소 대구방향,2023-07-17,5.0,5.0,5.0
2307170007,f_f004535,호랑이 장칼국수,2023-07-17,5.0,5.0,5.0
2307290002,f_f004556,밀란 더 마켓,2023-07-29,5.0,5.0,5.0
2307290003,f_f004556,고 망고 광안리점,2023-07-29,5.0,5.0,4.0
2307290004,f_f004556,톤쇼우 광안점,2023-07-29,5.0,5.0,5.0
2307290005,f_f004556,플립사이드 마켓,2023-07-29,3.0,3.0,3.0
2307290007,f_f004556,콩 카페 광안리점,2023-07-29,4.0,3.0,4.0
2307290008,f_f004556,광안리해수욕장,2023-07-29,5.0,5.0,5.0
2307150002,f_f004557,대전복합터미널,2023-07-15,3.0,4.0,4.0
2307150003,f_f004557,강릉 시외버스터미널,2023-07-15,3.0,3.0,3.0
2307150004,f_f004557,강릉역,2023-07-15,3.0,4.0,4.0
2307150005,f_f004557,권인숙 고성 생선찜,2023-07-15,5.0,5.0,5.0
2307150007,f_f004557,롤리서 프,2023-07-15,4.0,4.0,4.0
2307150008,f_f004557,경포야 참숯 화로구이,2023-07-15,4.0,3.0,4.0
2307150009,f_f004557,경포호,2023-07-15,4.0,4.0,4.0
2307150011,f_f004557,컨 피네스 오션 스위트,2023-07-15,4.0,4.0,4.0
2307160001,f_f004557,컨 피네스 오션 스위트,2023-07-16,4.0,3.0,3.0
2307160003,f_f004557,제주 해안 물회,2023-07-16,4.0,3.0,3.0
2307160004,f_f004557,바우 카페 본점,2023-07-16,4.0,3.0,4.0
2307160005,f_f004557,순두부 젤라또 1호점,2023-07-16,4.0,4.0,4.0
2307160006,f_f004557,강릉 시외버스터미널,2023-07-16,4.0,3.0,3.0
2307160007,f_f004557,대전복합터미널,2023-07-16,4.0,3.0,3.0
2307260002,f_f004558,역전 가락국수 41 평택역점,2023-07-26,4.0,5.0,4.0
2307260003,f_f004558,던킨 평택 민자 역사점,2023-07-26,4.0,4.0,4.0
2307260004,f_f004558,CU 평택 애경역사점,2023-07-26,4.0,3.0,4.0
2307260005,f_f004558,신창 국밥 부산역점,2023-07-26,4.0,5.0,5.0
2307260006,f_f004558,서면 미술관,2023-07-26,5.0,5.0,5.0
2307260007,f_f004558,콩 카페 부산 서면점,2023-07-26,5.0,5.0,5.0
2307260008,f_f004558,핑크 인 더 박스,2023-07-26,5.0,4.0,4.0
2307260009,f_f004558,해링턴 하우스,2023-07-26,5.0,5.0,5.0
2307260010,f_f004558,씨라 이르 부산아쿠아리움,2023-07-26,5.0,5.0,5.0
2307260011,f_f004558,해운대해수욕장,2023-07-26,5.0,5.0,4.0
2307260012,f_f004558,민락 회 타운 시장,2023-07-26,5.0,5.0,5.0
2307260013,f_f004558,CU 광안 디오션점,2023-07-26,5.0,4.0,4.0
2307260014,f_f004558,해링턴 타워 광안 디오션 오피스텔,2023-07-26,5.0,5.0,5.0
2307260015,f_f004558,광안리해수욕장,2023-07-26,5.0,5.0,5.0
2307260016,f_f004558,해링턴 타워 광안 디오션 오피스텔,2023-07-26,5.0,5.0,5.0
2307270001,f_f004558,해운대 블루라인파크 미포 정거장,2023-07-27,5.0,5.0,5.0
2307270002,f_f004558,카페 곰,2023-07-27,5.0,5.0,5.0
2307270003,f_f004558,류센소 본점,2023-07-27,5.0,5.0,5.0
2307270004,f_f004558,해운대역 부산 2호선,2023-07-27,4.0,4.0,4.0
2307270005,f_f004558,부산역,2023-07-27,5.0,5.0,5.0
2307270006,f_f004558,덮밥 좋은 날,2023-07-27,5.0,4.0,5.0
2307220002,f_f004561,중앙 찜닭,2023-07-22,5.0,5.0,5.0
2307220004,f_f004561,안동 하회마을,2023-07-22,5.0,5.0,5.0
2307220005,f_f004561,한옥스테이 마루,2023-07-22,5.0,5.0,5.0
2307220006,f_f004561,말콤 버거,2023-07-22,5.0,3.0,4.0
2307220007,f_f004561,문보트,2023-07-22,5.0,5.0,5.0
2307220008,f_f004561,한옥스테이 마루,2023-07-22,5.0,5.0,5.0
2307230001,f_f004561,일직 식당,2023-07-23,5.0,5.0,5.0
2307230002,f_f004561,만휴정,2023-07-23,5.0,5.0,5.0
2307230003,f_f004561,묵계서원,2023-07-23,5.0,5.0,5.0
2307290003,f_f004562,걸리버 막창 동성로 직영점,2023-07-29,3.0,3.0,3.0
2307290004,f_f004562,코인노래방 동성로,2023-07-29,3.0,3.0,3.0
2307290005,f_f004562,봉구 비어 대구 종로점,2023-07-29,4.0,4.0,4.0
2307290006,f_f004562,토요코인 대구 동성로점,2023-07-29,4.0,3.0,2.0
2307300001,f_f004562,토요코인 대구 동성로점,2023-07-30,4.0,4.0,4.0
2307300002,f_f004562,대구 백화점 대백플라자점,2023-07-30,4.0,4.0,4.0
2307300003,f_f004562,수성 삼성 정형외과의원,2023-07-30,4.0,4.0,4.0
2307300004,f_f004562,서문시장,2023-07-30,4.0,3.0,4.0
2307300005,f_f004562,청춘 다 꽈배기 팔공산점,2023-07-30,4.0,4.0,5.0
2307300006,f_f004562,초이스엠,2023-07-30,4.0,4.0,4.0
2307300007,f_f004562,칠곡중학교,2023-07-30,4.0,4.0,4.0
2307300008,f_f004562,수성못,2023-07-30,4.0,4.0,4.0
2307150003,f_f004569,동부 3주유소 세차 광택,2023-07-15,5.0,5.0,5.0
2307150004,f_f004569,봄내,2023-07-15,5.0,4.0,4.0
2307150006,f_f004569,분성산 봉수대,2023-07-15,5.0,5.0,5.0
2307150007,f_f004569,국수가,2023-07-15,5.0,4.0,4.0
2307150002,f_f004572,K-water 합천댐 물 문화관,2023-07-15,4.0,4.0,4.0
2307150003,f_f004572,황매산 오토캠핑장 제1캠핑장,2023-07-15,5.0,5.0,5.0
2307150004,f_f004572,인얼스커피,2023-07-15,5.0,5.0,5.0
2307150002,f_f004577,안동 중앙 신시장,2023-07-15,5.0,5.0,5.0
2307150003,f_f004577,우즈 베이커리 안동점,2023-07-15,5.0,5.0,5.0
2307150004,f_f004577,조광 실내 칼국숫집,2023-07-15,4.0,4.0,4.0
2307150005,f_f004577,이마트 안동점,2023-07-15,5.0,5.0,5.0
2307150002,f_f004578,오송역,2023-07-15,5.0,5.0,5.0
2307150003,f_f004578,부산역,2023-07-15,5.0,5.0,5.0
2307150004,f_f004578,토요코인 호텔 부산중앙역점,2023-07-15,5.0,5.0,5.0
2307150005,f_f004578,옥 당분식,2023-07-15,5.0,5.0,5.0
2307150006,f_f004578,디저트 39 부산 사직운동장점,2023-07-15,5.0,5.0,5.0
2307150007,f_f004578,부산 사직종합운동장 사직야구장,2023-07-15,5.0,5.0,5.0
2307150009,f_f004578,토요코인 호텔 부산중앙역점,2023-07-15,5.0,5.0,5.0
2307160002,f_f004578,도라 볼,2023-07-16,5.0,5.0,5.0
2307160003,f_f004578,CRR 3호점,2023-07-16,4.0,3.0,5.0
2307160004,f_f004578,별꽃 상점 2호점,2023-07-16,3.0,3.0,3.0
2307160005,f_f004578,유동 커피,2023-07-16,5.0,5.0,5.0
2307160006,f_f004578,별 한 스푼,2023-07-16,5.0,5.0,5.0
2307160007,f_f004578,포셋 전포점,2023-07-16,4.0,3.0,5.0
2307160008,f_f004578,트윈에뚜왈,2023-07-16,5.0,5.0,5.0
2307160009,f_f004578,마가린 상점,2023-07-16,3.0,3.0,4.0
2307160010,f_f004578,스타벅스 남천점,2023-07-16,4.0,3.0,3.0
2307160011,f_f004578,광안리해수욕장,2023-07-16,3.0,4.0,4.0
2307160012,f_f004578,영진 돼지국밥 경성 부경점,2023-07-16,5.0,5.0,5.0
2307160013,f_f004578,부산역,2023-07-16,5.0,5.0,5.0
2307160014,f_f004578,삼진 어묵 부산역 광장점,2023-07-16,5.0,5.0,5.0
2307160015,f_f004578,오송역,2023-07-16,5.0,5.0,5.0
2307160002,f_f004582,한화리조트 설악 쏘라노,2023-07-16,4.0,4.0,4.0
2307160003,f_f004582,가평휴게소 춘천 방향,2023-07-16,4.0,4.0,4.0
2307160004,f_f004582,청초수물회,2023-07-16,4.0,4.0,4.0
2307160005,f_f004582,청초호,2023-07-16,5.0,4.0,4.0
2307160006,f_f004582,대포항 난전 활어시장,2023-07-16,4.0,3.0,3.0
2307160007,f_f004582,메리 고 라운드,2023-07-16,4.0,3.0,4.0
2307170002,f_f004582,설악워터피아,2023-07-17,4.0,5.0,5.0
2307170003,f_f004582,홍천 휴게소 서울 방향,2023-07-17,4.0,3.0,3.0
2307200002,f_f004585,아카펠라 게스트하우스,2023-07-20,5.0,5.0,5.0
2307200003,f_f004585,이와 국수 1호점,2023-07-20,5.0,4.0,4.0
2307200004,f_f004585,주문진해변,2023-07-20,5.0,5.0,5.0
2307200005,f_f004585,안목 해변,2023-07-20,3.0,3.0,3.0
2307200006,f_f004585,수긋해 변,2023-07-20,5.0,4.0,4.0
2307200007,f_f004585,사근 긴 해변,2023-07-20,5.0,5.0,5.0
2307200008,f_f004585,모자 호떡,2023-07-20,4.0,3.0,5.0
2307210002,f_f004585,경포 생태 저류지,2023-07-21,4.0,3.0,3.0
2307210003,f_f004585,경포가 지연 습지,2023-07-21,5.0,4.0,5.0
2307210004,f_f004585,아르떼 뮤지엄 강릉,2023-07-21,5.0,5.0,5.0
2307210005,f_f004585,카페에이,2023-07-21,4.0,4.0,4.0
2307210006,f_f004585,강문해변,2023-07-21,5.0,5.0,5.0
2307210007,f_f004585,강릉 월화 거리,2023-07-21,3.0,3.0,3.0
2307160002,f_f004588,쏠비치 양양,2023-07-16,4.0,3.0,4.0
2307160003,f_f004588,서피 비치,2023-07-16,4.0,5.0,4.0
2307160004,f_f004588,쏠비치 양양,2023-07-16,4.0,4.0,4.0
2307160005,f_f004588,장산리 막국수,2023-07-16,4.0,3.0,4.0
2307160006,f_f004588,정암해변,2023-07-16,4.0,4.0,4.0
2307160007,f_f004588,YOUTOO 카페,2023-07-16,4.0,4.0,5.0
2307160008,f_f004588,속초 아이,2023-07-16,4.0,4.0,4.0
2307160009,f_f004588,청호 활어회센터,2023-07-16,4.0,4.0,5.0
2307170001,f_f004588,쏠비치 양양 셰프스키친,2023-07-17,4.0,4.0,4.0
2307170002,f_f004588,낙산사,2023-07-17,4.0,3.0,3.0
2307170004,f_f004588,솔티 캐빈,2023-07-17,4.0,3.0,3.0
2307170005,f_f004588,신세계 프리미엄 아웃렛 여주,2023-07-17,4.0,4.0,4.0
2307220002,f_f004590,양평 휴게 주유소 원주 방향,2023-07-22,5.0,5.0,5.0
2307220003,f_f004590,봉바위돌집캥핑장,2023-07-22,5.0,5.0,5.0
2307230001,f_f004590,카페 이야기 담,2023-07-23,5.0,3.0,4.0
2307230002,f_f004590,섬강 막국수,2023-07-23,4.0,3.0,3.0
2307230003,f_f004590,뮤지엄 산,2023-07-23,5.0,5.0,5.0
2307160002,f_f004608,강릉역,2023-07-16,5.0,5.0,5.0
2307160003,f_f004608,까치 칼국수,2023-07-16,4.0,4.0,4.0
2307160004,f_f004608,시만 차,2023-07-16,5.0,5.0,5.0
2307160005,f_f004608,레드망치,2023-07-16,5.0,5.0,5.0
2307160006,f_f004608,리도 커피,2023-07-16,5.0,5.0,5.0
2307160007,f_f004608,강릉 월화 거리,2023-07-16,4.0,4.0,5.0
2307160008,f_f004608,안목 해변,2023-07-16,5.0,5.0,5.0
2307160009,f_f004608,강릉 중앙시장,2023-07-16,5.0,4.0,5.0
2307160010,f_f004608,여고시절 카레 떡볶이,2023-07-16,4.0,4.0,4.0
2307170001,f_f004608,오월에 초당,2023-07-17,5.0,4.0,5.0
2307170002,f_f004608,경포호,2023-07-17,4.0,4.0,4.0
2307170003,f_f004608,강문해변,2023-07-17,5.0,5.0,4.0
2307170004,f_f004608,롱 블랙,2023-07-17,4.0,4.0,4.0
2307170005,f_f004608,원더 스카이,2023-07-17,4.0,4.0,4.0
2307170006,f_f004608,강릉역,2023-07-17,5.0,5.0,5.0
2307220003,f_f004621,진주성,2023-07-22,5.0,5.0,5.0
2307220004,f_f004621,리베리 브라더스,2023-07-22,5.0,5.0,5.0
2307220005,f_f004621,진주냉면 산홍 본점,2023-07-22,5.0,5.0,5.0
2307220003,f_f004628,옥산서원,2023-07-22,5.0,4.0,5.0
2307220004,f_f004628,독락당,2023-07-22,5.0,4.0,5.0
2307220005,f_f004628,옥산 세심마을,2023-07-22,3.0,2.0,2.0
2307220006,f_f004628,낭만 커피,2023-07-22,3.0,2.0,2.0
2308030002,f_f004633,영화 리틀 포레스트 촬영지,2023-08-03,5.0,3.0,4.0
2308030003,f_f004633,의성 조문국 박물관,2023-08-03,3.0,2.0,3.0
2308030004,f_f004633,고운사,2023-08-03,3.0,3.0,3.0
2308030005,f_f004633,사촌 전통마을,2023-08-03,3.0,3.0,2.0
2308030006,f_f004633,인사동,2023-08-03,5.0,5.0,5.0
2308030007,f_f004633,원주 꼬꼬,2023-08-03,5.0,5.0,5.0
2308030011,f_f004633,스위트호텔,2023-08-03,5.0,5.0,5.0
2308040001,f_f004633,알통 떡 강정 경북 의성 점,2023-08-04,5.0,5.0,5.0
2308040002,f_f004633,치산계곡,2023-08-04,5.0,5.0,5.0
2307230002,f_f004642,횡성휴게소 강릉방향,2023-07-23,4.0,4.0,4.0
2307230003,f_f004642,황태덕장,2023-07-23,4.0,4.0,4.0
2307230004,f_f004642,용평리조트 용평 워터파크,2023-07-23,4.0,5.0,5.0
2307230005,f_f004642,대관령 한우 실비식당,2023-07-23,4.0,5.0,4.0
2307230006,f_f004642,모나 용평리조트,2023-07-23,4.0,4.0,4.0
2307230007,f_f004642,미니스톱 용평 플라자점,2023-07-23,4.0,3.0,3.0
2307240001,f_f004642,모나 용평리조트 하반,2023-07-24,3.0,2.0,2.0
2307240002,f_f004642,발왕산 관광 케이블카,2023-07-24,3.0,3.0,3.0
2307240003,f_f004642,안목 해변,2023-07-24,5.0,5.0,5.0
2307240004,f_f004642,스타벅스 강릉 안목 항적,2023-07-24,4.0,4.0,4.0
2307240002,f_f004645,집 다리 골 자연휴양림 지암계곡,2023-07-24,5.0,5.0,4.0
2307240003,f_f004645,집 다리 골 자연휴양림,2023-07-24,5.0,5.0,5.0
2307250001,f_f004645,레고랜드 코리아리조트,2023-07-25,3.0,3.0,3.0
2307250002,f_f004645,춘천 산속에 닭갈비,2023-07-25,4.0,4.0,4.0
2307250002,f_f004648,안동소주 전통음식 박물관,2023-07-25,4.0,3.0,3.0
2307250003,f_f004648,산청 식당,2023-07-25,5.0,5.0,5.0
2307250004,f_f004648,만휴정,2023-07-25,4.0,4.0,4.0
2307250005,f_f004648,카페만 휴정,2023-07-25,4.0,2.0,3.0
2307250006,f_f004648,보백당 종택 및 묵계서원,2023-07-25,3.0,3.0,3.0
2307250007,f_f004648,유명 찜닭,2023-07-25,4.0,3.0,3.0
2307250008,f_f004648,낙강 물길 공원,2023-07-25,5.0,5.0,5.0
2307250009,f_f004648,월영교,2023-07-25,4.0,3.0,4.0
2307250010,f_f004648,이마트 24 안동댐,2023-07-25,4.0,3.0,3.0
2307250011,f_f004648,지산이고 택,2023-07-25,5.0,5.0,5.0
2307260001,f_f004648,안동 하회마을,2023-07-26,5.0,4.0,5.0
2307260002,f_f004648,병산서원,2023-07-26,5.0,5.0,5.0
2307260003,f_f004648,병산 손 국수,2023-07-26,5.0,5.0,5.0
2307260004,f_f004648,하회 세계 탈 박물관,2023-07-26,4.0,3.0,3.0
2307260005,f_f004648,탈빙기,2023-07-26,4.0,3.0,4.0
2307290002,f_f004649,통나무집 닭갈비,2023-07-29,4.0,4.0,4.0
2307290003,f_f004649,카페 감자밭 본점,2023-07-29,4.0,4.0,4.0
2307200002,f_f004650,삼 성현 역사 문화공원,2023-07-20,5.0,5.0,5.0
2307200003,f_f004650,경산 동의한방촌 약선 웰빙 뷔페,2023-07-20,5.0,5.0,5.0
2307200004,f_f004650,경산 동의한방촌 내 족욕체험장,2023-07-20,5.0,5.0,5.0
2307200005,f_f004650,반곡리,2023-07-20,5.0,5.0,5.0
2307200006,f_f004650,두 낫디 스타브 반곡 지점,2023-07-20,5.0,5.0,5.0
2307240002,f_f004659,인터불고 엑스코,2023-07-24,5.0,5.0,5.0
2307240003,f_f004659,동대구역,2023-07-24,5.0,5.0,5.0
2307240004,f_f004659,신세계백화점 대구점,2023-07-24,5.0,5.0,5.0
2307240005,f_f004659,스타벅스 대구 유통단지점,2023-07-24,5.0,5.0,5.0
2307240006,f_f004659,인터불고 엑스코,2023-07-24,5.0,5.0,5.0
2307240007,f_f004659,딱 좋아 막 창 본점,2023-07-24,5.0,5.0,5.0
2307240008,f_f004659,마산역,2023-07-24,5.0,5.0,5.0
2307240009,f_f004659,언니 집,2023-07-24,5.0,5.0,5.0
2307250001,f_f004659,인터불고 엑스코호텔 내의 식당,2023-07-25,5.0,5.0,5.0
2307250002,f_f004659,자라 Dongsungro,2023-07-25,5.0,5.0,5.0
2307250003,f_f004659,리얼즈,2023-07-25,5.0,5.0,5.0
2307250004,f_f004659,동대구역,2023-07-25,5.0,5.0,5.0
2308050002,f_f004660,후정해수욕장,2023-08-05,5.0,5.0,5.0
2308050003,f_f004660,대승 칼국수,2023-08-05,4.0,3.0,3.0
2308050004,f_f004660,후정해수욕장 야영장,2023-08-05,5.0,5.0,5.0
2308060001,f_f004660,흙 시루,2023-08-06,3.0,3.0,3.0
2308060002,f_f004660,커피 루나,2023-08-06,5.0,5.0,5.0
2308060003,f_f004660,성류굴,2023-08-06,4.0,4.0,4.0
2308060004,f_f004660,파리 크루아상 천등산 주유소 평택 방향,2023-08-06,4.0,3.0,3.0
2307200001,f_f004661,언양 기와집 불고기,2023-07-20,5.0,5.0,5.0
2307200003,f_f004661,자수정 동굴나라,2023-07-20,5.0,5.0,5.0
2307200004,f_f004661,신불산에 봄,2023-07-20,4.0,4.0,4.0
2307200002,f_f004691,서울역,2023-07-20,4.0,4.0,4.0
2307200003,f_f004691,포항역,2023-07-20,4.0,4.0,4.0
2307200004,f_f004691,뚜르드퐝 속 호텔 게스트하우스,2023-07-20,5.0,5.0,5.0
2307200005,f_f004691,해파랑솥밥,2023-07-20,3.0,3.0,3.0
2307200006,f_f004691,호미곶,2023-07-20,3.0,3.0,3.0
2307200007,f_f004691,구룡포 일본인 가옥거리,2023-07-20,3.0,3.0,3.0
2307200008,f_f004691,까멜리아,2023-07-20,4.0,4.0,4.0
2307200009,f_f004691,환여 횟집,2023-07-20,5.0,5.0,5.0
2307200010,f_f004691,오브레멘,2023-07-20,4.0,4.0,4.0
2307200011,f_f004691,영일대해수욕장,2023-07-20,4.0,4.0,4.0
2307200012,f_f004691,뚜르드퐝 속 호텔 게스트하우스,2023-07-20,5.0,5.0,5.0
2307210001,f_f004691,포항역,2023-07-21,4.0,4.0,4.0
2307210002,f_f004691,환호공원 스페이스 워크,2023-07-21,4.0,4.0,4.0
2307210003,f_f004691,로스터리 맨,2023-07-21,3.0,3.0,3.0
2307210004,f_f004691,죽도 시장,2023-07-21,3.0,3.0,3.0
2307210005,f_f004691,대화 식당,2023-07-21,4.0,4.0,4.0
2307210006,f_f004691,시민제과,2023-07-21,3.0,3.0,3.0
2307210007,f_f004691,포항 철길 숲,2023-07-21,3.0,3.0,3.0
2307210008,f_f004691,포항역,2023-07-21,4.0,4.0,4.0
2307210009,f_f004691,서울역,2023-07-21,4.0,4.0,4.0
2308050002,f_f004694,경산역,2023-08-05,5.0,5.0,5.0
2308050003,f_f004694,부산역,2023-08-05,5.0,5.0,5.0
2308050004,f_f004694,광안리해수욕장,2023-08-05,5.0,5.0,5.0
2308050005,f_f004694,디 에이블 광안점,2023-08-05,4.0,4.0,4.0
2308050006,f_f004694,파스쿠찌 광안리점,2023-08-05,3.0,3.0,3.0
2308050007,f_f004694,맥도날드 초읍 DT 점,2023-08-05,4.0,3.0,3.0
2308050008,f_f004694,라라 호텔,2023-08-05,4.0,4.0,3.0
2308050009,f_f004694,맛들이 포차,2023-08-05,5.0,5.0,5.0
2308050010,f_f004694,포토 랩 플러스 서면점,2023-08-05,4.0,4.0,4.0
2308050011,f_f004694,포차 끝판왕,2023-08-05,3.0,2.0,3.0
2308050012,f_f004694,제이 앤 제이슨,2023-08-05,4.0,4.0,4.0
2308050013,f_f004694,그루브,2023-08-05,4.0,4.0,4.0
2308050014,f_f004694,제이 앤 제이슨,2023-08-05,4.0,4.0,4.0
2308050015,f_f004694,제이 앤 제이슨,2023-08-05,4.0,4.0,4.0
2308050016,f_f004694,라라 호텔,2023-08-05,4.0,4.0,4.0
2308060001,f_f004694,더 리터 초읍점,2023-08-06,3.0,3.0,3.0
2308060002,f_f004694,개미집 서면점,2023-08-06,5.0,5.0,5.0
2308060003,f_f004694,동백 섬,2023-08-06,5.0,5.0,5.0
2308060004,f_f004694,밀란 더 마켓,2023-08-06,4.0,4.0,4.0
2308060005,f_f004694,코키 펍 광안리점,2023-08-06,5.0,5.0,5.0
2308060006,f_f004694,포토 그레이 광안 해변점,2023-08-06,4.0,4.0,4.0
2308060007,f_f004694,광안리해수욕장,2023-08-06,5.0,5.0,5.0
2308060008,f_f004694,부산역,2023-08-06,4.0,4.0,4.0
2308060009,f_f004694,경산역,2023-08-06,4.0,4.0,4.0
2307300002,f_f004696,왕십리역 경의중앙선,2023-07-30,3.0,4.0,3.0
2307300003,f_f004696,청량리역,2023-07-30,3.0,3.0,3.0
