COMPANION_SEQ,TRAVEL_ID,REL_CD,COMPANION_GENDER,COMPANION_AGE_GRP,COMPANION_SITUATION
2,g_g006668,3,2,7,1
1,g_g006677,1,1,6,1
2,g_g006715,2,1,1,1
1,g_g006715,1,1,4,1
1,g_g006725,3,2,6,1
1,g_g006730,8,1,3,1
1,g_g006741,8,1,4,1
1,g_g006768,8,1,3,1
1,g_g006775,8,1,4,1
2,g_g006777,3,1,6,1
1,g_g006777,5,2,3,1
3,g_g006777,3,2,6,1
1,g_g006785,8,1,3,1
2,g_g006787,7,2,3,1
1,g_g006787,7,2,3,1
1,g_g006800,8,1,4,1
1,g_g006803,1,1,4,1
1,g_g006805,8,1,4,3
1,g_g006807,5,2,3,1
2,g_g006807,5,2,4,1
1,g_g006812,3,1,6,1
2,g_g006812,3,2,6,1
1,g_g006831,7,1,3,3
1,g_g006834,8,1,3,1
1,g_g006835,8,1,3,1
1,g_g006836,8,1,3,1
5,g_g006842,6,1,6,3
2,g_g006842,3,2,8,3
4,g_g006842,6,2,6,3
6,g_g006842,6,2,6,3
1,g_g006842,1,1,6,1
3,g_g006842,6,1,6,1
1,g_g006843,3,2,7,1
1,g_g006844,1,1,7,1
2,g_g006859,7,2,3,1
1,g_g006859,7,2,3,1
1,g_g006860,8,2,3,1
1,g_g006861,1,2,4,1
3,g_g006861,2,2,1,1
2,g_g006861,2,2,1,1
1,g_g006877,1,1,8,1
1,g_g006893,3,2,8,1
2,g_g006910,6,2,7,1
1,g_g006910,3,2,6,1
2,g_g006913,5,1,4,1
1,g_g006913,3,2,7,1
1,g_g006921,8,1,3,1
1,g_g006925,7,2,3,1
2,g_g006925,7,2,3,1
1,g_g006945,7,2,3,1
1,g_g006946,8,1,3,3
2,g_g006947,3,2,6,1
1,g_g006947,3,1,6,1
3,g_g006947,5,2,3,1
1,g_g006954,7,2,4,1
1,g_g006961,8,1,3,3
1,g_g006962,1,1,4,1
1,g_g006971,8,1,3,1
2,g_g006974,7,1,4,1
1,g_g006974,7,1,4,1
3,g_g006974,7,1,4,1
1,g_g006975,8,1,4,1
2,g_g006976,2,1,3,1
1,g_g006976,1,1,6,1
3,g_g006976,2,1,3,1
1,g_g006983,8,1,3,1
2,g_g006986,3,2,7,1
1,g_g006986,3,1,7,1
1,g_g006989,6,2,3,1
2,g_g006996,2,2,3,1
1,g_g006996,1,1,7,1
1,g_g006999,8,2,3,1
1,g_g007008,7,2,3,1
1,g_g007012,9,2,3,1
1,g_g007013,8,1,4,3
1,g_g007015,3,2,8,1
1,g_g007017,8,1,3,1
2,g_g007022,7,2,3,1
1,g_g007022,7,2,3,1
3,g_g007022,7,2,3,1
1,g_g007029,7,2,4,1
1,g_g007033,8,1,3,1
1,g_g007035,8,1,3,1
1,g_g007037,8,2,3,1
2,g_g007038,7,2,3,1
1,g_g007038,7,2,3,1
1,g_g007041,1,2,5,1
1,g_g007052,8,2,3,1
1,g_g007054,7,2,4,1
3,g_g007056,7,2,3,3
2,g_g007056,7,2,3,3
1,g_g007056,7,2,3,1
1,g_g007074,8,1,3,1
1,g_g007086,1,2,5,1
1,g_g007099,8,1,4,1
1,g_g007105,8,1,3,1
1,g_g007120,7,2,4,1
1,g_g007122,7,2,4,1
1,g_g007123,8,2,3,1
1,g_g007157,8,1,3,1
2,g_g007175,7,2,7,3
1,g_g007175,7,2,7,1
3,g_g007175,7,2,7,3
1,g_g007176,7,2,4,1
1,g_g007180,1,2,4,1
1,g_g007196,7,2,3,3
1,g_g007199,7,1,4,1
3,g_g007199,7,1,4,3
5,g_g007199,7,1,4,1
7,g_g007199,7,1,4,3
2,g_g007199,7,1,4,3
4,g_g007199,7,1,4,3
6,g_g007199,7,1,4,3
1,g_g007208,8,1,4,3
1,g_g007209,8,1,3,1
2,g_g007213,2,2,1,1
1,g_g007213,1,1,4,1
3,g_g007213,2,2,1,1
1,g_g007215,8,1,3,1
3,g_g007215,7,1,4,3
2,g_g007215,7,2,3,3
1,g_g007218,3,2,5,1
1,g_g007223,1,1,4,1
1,g_g007224,8,2,3,1
1,g_g007225,9,2,4,3
3,g_g007225,9,2,5,3
2,g_g007225,9,2,5,3
1,g_g007226,8,1,3,3
1,g_g007230,7,2,3,1
1,g_g007231,8,1,3,1
1,g_g007232,1,2,4,1
1,g_g007236,1,2,7,1
1,g_g007244,1,1,6,1
1,g_g007248,1,1,4,1
1,g_g007258,8,1,4,1
3,g_g007258,11,2,6,1
2,g_g007258,11,1,7,1
1,g_g007308,1,2,5,1
3,g_g007308,2,1,2,1
2,g_g007308,2,2,2,1
1,g_g007309,1,1,4,1
2,g_g007310,2,1,1,1
1,g_g007310,1,1,4,1
1,g_g007312,7,2,3,1
1,g_g007330,1,2,4,1
1,g_g007336,1,2,6,1
1,g_g007337,8,1,4,1
1,g_g007338,1,1,5,1
1,g_g007339,1,1,5,1
2,g_g007339,2,1,1,1
1,g_g007340,2,2,2,1
2,g_g007340,2,2,1,1
2,g_g007342,2,1,2,1
1,g_g007342,1,2,5,1
1,g_g007351,1,2,5,1
2,g_g007351,2,1,1,1
1,g_g007352,1,1,4,1
3,g_g007352,2,2,1,1
2,g_g007352,2,1,2,1
2,g_g007353,7,2,5,3
1,g_g007353,7,2,5,3
1,g_g007354,1,2,4,1
1,g_g007355,1,1,6,1
1,g_g007360,1,1,4,1
3,g_g007360,2,1,1,1
2,g_g007360,2,2,1,1
1,g_g007363,1,2,5,1
3,g_g007363,2,1,1,1
2,g_g007363,2,2,1,1
2,g_g007368,2,1,1,1
1,g_g007368,1,1,5,1
2,g_g007369,2,1,1,1
1,g_g007369,2,1,1,1
1,g_g007371,7,2,3,1
1,g_g007373,3,1,7,1
3,g_g007373,5,1,4,1
2,g_g007373,3,2,7,1
3,g_g007374,2,2,2,1
2,g_g007374,2,1,2,1
1,g_g007374,1,1,5,1
1,g_g007377,8,1,4,1
1,g_g007380,1,2,4,1
1,g_g007383,1,1,4,1
2,g_g007383,2,1,1,1
1,g_g007386,7,2,3,3
1,g_g007389,1,2,5,1
3,g_g007389,2,2,1,1
2,g_g007389,2,1,1,1
1,g_g007393,8,1,3,1
1,g_g007395,7,2,3,3
1,g_g007396,8,2,4,1
1,g_g007401,1,2,4,1
1,g_g007405,1,1,4,1
2,g_g007405,2,2,1,1
2,g_g007407,2,2,3,1
4,g_g007407,2,2,3,2
1,g_g007407,1,1,6,1
3,g_g007407,2,2,3,1
1,g_g007410,8,2,4,1
1,g_g007411,8,1,4,1
2,g_g007412,2,2,1,1
1,g_g007412,1,1,5,1
1,g_g007413,7,2,5,1
1,g_g007416,1,2,4,1
1,g_g007417,8,1,3,1
1,g_g007420,8,1,3,1
1,g_g007432,8,1,4,1
1,g_g007433,7,2,3,1
2,g_g007434,3,2,7,3
1,g_g007434,3,1,7,1
1,g_g007435,7,2,5,1
1,g_g007476,8,2,3,1
1,g_g007513,8,1,3,1
1,g_g007514,8,2,3,1
1,g_g007524,8,1,3,1
1,g_g007528,1,2,5,1
2,g_g007528,2,1,2,1
1,g_g007535,9,2,3,1
3,g_g007535,9,1,3,1
2,g_g007535,9,2,3,1
1,g_g007536,8,1,4,1
2,g_g007537,7,2,3,1
1,g_g007537,8,1,3,1
3,g_g007537,7,1,3,1
1,g_g007538,8,1,3,1
1,g_g007539,1,2,4,1
1,g_g007540,8,2,4,1
1,g_g007546,8,1,3,1
1,g_g007565,5,2,3,1
2,g_g007576,7,2,3,2
1,g_g007576,7,2,3,1
1,g_g007596,7,2,3,1
1,g_g007622,8,1,3,1
1,g_g007628,8,2,3,1
1,g_g007644,7,1,6,1
2,g_g007644,7,2,6,2
1,g_g007671,8,1,4,1
1,g_g007675,1,1,4,1
1,g_g007679,8,1,3,1
1,g_g007681,1,2,4,1
2,g_g007681,2,1,1,1
1,g_g007684,1,1,4,1
2,g_g007684,2,1,1,1
2,g_g007704,7,2,3,1
1,g_g007704,7,2,3,1
3,g_g007704,7,2,3,1
1,g_g007718,11,1,2,1
2,g_g007718,11,1,2,1
1,g_g007727,8,1,4,3
1,g_g007729,7,2,3,1
1,g_g007748,7,1,3,3
2,g_g007748,7,2,3,3
1,g_g007757,8,1,4,1
1,g_g007762,8,1,3,1
2,g_g007774,2,2,2,3
4,g_g007774,7,2,5,1
6,g_g007774,11,2,2,1
1,g_g007774,1,1,5,1
3,g_g007774,2,2,2,3
5,g_g007774,7,1,5,3
7,g_g007774,11,2,2,1
2,g_g007776,2,1,1,1
1,g_g007776,1,1,4,1
1,g_g007779,8,1,4,1
1,g_g007780,7,2,3,3
1,g_g007785,5,2,3,1
1,g_g007787,1,1,4,1
3,g_g007787,2,2,1,1
2,g_g007787,2,1,1,1
1,g_g007789,8,1,4,1
2,g_g007792,3,2,7,1
1,g_g007792,3,1,7,1
1,g_g007793,8,2,4,1
1,g_g007807,3,2,7,1
1,g_g007810,7,1,3,3
1,g_g007884,8,2,3,1
1,g_g007895,7,1,4,1
1,g_g007932,5,2,3,1
1,g_g007947,8,1,3,1
1,g_g007992,5,2,3,1
2,g_g007993,7,2,3,3
1,g_g007993,7,2,3,1
1,g_g008048,8,1,4,1
1,g_g008055,8,2,3,1
2,g_g008062,3,2,6,1
1,g_g008062,3,1,6,1
3,g_g008062,5,2,3,1
1,g_g008090,8,1,3,1
1,g_g008098,7,2,3,1
1,g_g008104,8,1,4,1
1,g_g008106,8,2,3,3
1,g_g008141,3,2,6,1
1,g_g008176,7,2,3,1
1,g_g008224,8,1,3,1
1,g_g008284,8,1,4,1
1,g_g008304,7,2,3,3
1,g_g008330,7,2,3,1
2,g_g008330,7,2,3,1
1,g_g008332,3,2,6,1
1,g_g008338,8,1,3,1
1,g_g008368,8,1,3,1
1,g_g008382,1,1,4,1
3,g_g008382,2,2,1,1
2,g_g008382,2,2,1,1
1,g_g008383,7,1,3,1
2,g_g008402,2,2,3,1
1,g_g008402,2,2,3,1
1,g_g008405,8,1,3,1
1,g_g008429,3,2,7,1
1,g_g008435,7,2,3,1
1,g_g008471,7,2,3,1
1,g_g008514,3,2,5,1
1,g_g008520,1,1,4,1
1,g_g008531,8,1,4,1
4,g_g008626,7,1,6,1
6,g_g008626,7,2,6,1
1,g_g008626,7,1,6,1
3,g_g008626,7,1,6,1
5,g_g008626,7,2,6,1
7,g_g008626,7,2,6,1
2,g_g008626,7,1,6,1
1,g_g008659,3,1,7,1
3,g_g008659,5,1,4,1
2,g_g008659,3,2,6,1
2,g_g008664,2,2,1,1
1,g_g008664,1,1,4,1
2,g_g008701,10,2,5,3
4,g_g008701,10,2,5,3
1,g_g008701,2,1,2,1
3,g_g008701,10,2,5,3
5,g_g008701,10,2,5,3
1,g_g008733,8,1,3,1
2,g_g008737,7,2,3,1
1,g_g008737,7,2,3,1
1,g_g008789,8,1,3,1
1,g_g008798,8,1,3,1
2,g_g008812,3,2,6,1
1,g_g008812,3,1,6,1
3,g_g008812,5,2,3,1
1,g_g008830,8,2,4,1
1,g_g008859,8,1,3,1
1,g_g008863,3,1,7,1
3,g_g008863,5,2,4,1
2,g_g008863,3,2,7,1
2,g_g008866,7,2,3,1
1,g_g008866,7,2,3,1
3,g_g008866,7,2,3,1
1,g_g008873,1,2,4,1
2,g_g008878,7,2,3,1
1,g_g008878,7,2,3,1
2,g_g008895,7,2,3,3
1,g_g008895,7,2,3,1
1,g_g008902,8,1,4,1
1,g_g008925,7,1,4,1
2,g_g008928,3,2,6,1
1,g_g008928,3,1,6,1
1,g_g008932,5,2,3,1
1,g_g008968,3,2,6,1
1,g_g009026,7,2,3,1
5,g_g009114,7,1,3,3
7,g_g009114,8,1,3,1
2,g_g009114,7,2,3,3
4,g_g009114,7,1,3,3
6,g_g009114,7,1,3,1
1,g_g009114,7,2,3,1
3,g_g009114,7,2,3,3
2,g_g009161,7,2,3,3
1,g_g009161,7,2,3,3
1,g_g009210,7,2,3,1
1,g_g009219,8,1,3,1
1,g_g009233,8,2,3,1
1,g_g009266,8,1,3,1
1,g_g009273,7,2,3,3
1,g_g009283,5,2,3,1
1,g_g009291,7,2,3,1
1,g_g009320,7,2,4,1
1,g_g009325,8,1,4,1
1,g_g009332,7,2,4,1
2,g_g009335,7,2,3,1
1,g_g009335,7,2,3,1
2,g_g009348,2,1,1,1
4,g_g009348,3,2,6,3
6,g_g009348,5,1,4,3
1,g_g009348,1,2,4,1
3,g_g009348,3,1,6,3
5,g_g009348,5,2,4,3
7,g_g009348,11,1,1,3
1,g_g009355,1,1,5,1
3,g_g009355,2,2,2,1
2,g_g009355,2,1,2,1
1,g_g009365,1,1,5,1
1,g_g009367,1,1,5,1
3,g_g009367,2,2,1,1
2,g_g009367,2,1,1,1
1,g_g009368,8,2,3,1
1,g_g009370,8,2,3,1
1,g_g009401,8,1,4,1
2,g_g009442,3,2,8,3
1,g_g009442,1,2,6,1
3,g_g009442,5,2,5,3
1,g_g009465,8,1,3,2
1,g_g009482,8,2,3,1
1,g_g009503,2,1,1,1
1,g_g009526,7,2,5,2
1,g_g009533,1,1,3,1
1,g_g009557,8,1,3,1
1,g_g009630,8,2,3,1
1,g_g009639,8,1,3,1
1,g_g009661,8,2,3,1
1,g_g009732,7,2,3,1
1,g_g009745,8,1,4,1
1,g_g009768,8,1,4,1
1,g_g009771,8,2,3,3
2,g_g009783,7,2,3,3
1,g_g009783,7,2,3,3
4,g_g009798,2,2,1,1
1,g_g009798,1,1,5,1
3,g_g009798,2,2,1,1
2,g_g009798,2,2,1,1
1,g_g009821,1,2,4,1
2,g_g009821,2,1,1,1
1,g_g009858,8,1,3,1
1,g_g009864,1,1,6,1
2,g_g009879,7,1,3,3
1,g_g009879,7,2,3,1
2,g_g009898,2,1,1,1
1,g_g009898,1,1,5,1
2,g_g009929,2,2,1,1
1,g_g009929,1,1,4,1
1,g_g009931,7,2,3,1
1,g_g010037,3,2,5,1
1,g_g010043,8,2,3,3
1,g_g010044,5,2,3,1
2,g_g010107,10,1,4,1
4,g_g010107,10,1,4,1
6,g_g010107,10,2,4,1
8,g_g010107,10,2,4,1
1,g_g010107,10,1,4,1
3,g_g010107,10,1,4,1
5,g_g010107,10,1,5,1
7,g_g010107,10,2,4,1
9,g_g010107,10,2,4,1
1,g_g010119,1,2,5,1
1,g_g010164,8,1,4,1
1,g_g010200,3,2,6,1
1,g_g010210,8,2,3,1
1,g_g010218,3,1,7,1
3,g_g010218,5,2,3,3
2,g_g010218,3,2,7,1
2,g_g010222,2,2,3,1
1,g_g010222,1,2,5,1
2,g_g010224,2,2,1,1
1,g_g010224,1,2,4,1
1,g_g010248,1,1,4,1
2,g_g010248,2,1,1,1
1,g_g010256,8,1,4,1
1,g_g010342,8,2,3,1
1,g_g010348,8,1,3,3
1,g_g010357,8,2,3,1
1,g_g010391,8,1,5,1
1,g_g010401,7,2,3,1
2,g_g010412,2,2,1,1
1,g_g010412,1,1,4,1
3,g_g010412,2,2,1,1
1,g_g010413,8,1,4,1
2,g_g010415,2,2,1,1
1,g_g010415,1,1,5,1
3,g_g010415,2,1,1,1
1,g_g010423,3,2,7,1
2,g_g010423,5,1,3,1
2,g_g010430,2,2,1,1
1,g_g010430,1,1,5,1
1,g_g010439,8,1,4,1
1,g_g010441,7,2,3,1
2,g_g010441,7,2,3,1
1,g_g010444,8,1,3,1
2,g_g010456,2,2,2,1
1,g_g010456,2,2,4,1
1,g_g010458,8,2,4,1
1,g_g010461,1,2,4,1
2,g_g010461,2,2,2,1
1,g_g010464,7,2,3,1
2,g_g010464,7,2,3,1
1,g_g010476,1,1,3,1
2,g_g010476,2,1,1,1
1,g_g010483,8,2,3,1
1,g_g010506,8,1,4,1
2,g_g010510,5,2,2,1
1,g_g010510,3,2,6,1
2,g_g010521,4,2,8,1
1,g_g010521,3,2,6,1
1,g_g010526,1,1,4,1
2,g_g010545,7,2,3,1
4,g_g010545,7,2,3,3
1,g_g010545,7,2,3,1
3,g_g010545,7,2,3,3
1,g_g010557,7,2,4,3
3,g_g010557,7,2,4,3
2,g_g010557,7,2,4,3
2,g_g010569,7,2,3,1
1,g_g010569,7,2,4,1
1,g_g010594,3,2,6,1
1,g_g010601,8,2,4,1
2,g_g010617,9,2,3,1
4,g_g010617,9,2,3,1
1,g_g010617,9,2,3,3
3,g_g010617,9,2,3,1
1,g_g010624,7,2,3,1
1,g_g010633,7,2,3,1
1,g_g010656,8,2,3,1
1,g_g010657,1,1,3,1
1,g_g010673,1,2,4,1
1,g_g010674,4,2,8,1
1,g_g010705,8,1,4,1
1,g_g010717,8,1,4,1
1,g_g010735,1,1,4,1
2,g_g010735,2,1,1,1
1,g_g010747,7,2,3,1
1,g_g010757,2,2,3,1
3,g_g010757,2,1,3,2
2,g_g010757,2,1,3,1
2,g_g010776,2,2,3,1
1,g_g010776,1,2,6,1
3,g_g010776,2,2,3,3
1,g_g010780,7,2,5,1
1,g_g010781,1,1,4,1
1,g_g010785,7,2,4,1
2,g_g010799,7,1,4,1
4,g_g010799,7,1,4,1
1,g_g010799,7,1,4,1
3,g_g010799,7,1,4,1
2,g_g010805,2,2,1,1
1,g_g010805,1,1,4,1
3,g_g010805,2,2,1,1
1,g_g010816,8,1,3,1
1,g_g010835,8,1,3,1
1,g_g010836,8,1,3,1
1,g_g010840,8,2,3,1
1,g_g010847,8,1,3,1
1,g_g010850,7,1,3,1
1,g_g010860,2,2,2,1
2,g_g010860,2,1,1,1
1,g_g010870,1,1,4,1
1,g_g010878,5,2,3,1
1,g_g010908,1,1,5,1
2,g_g010910,2,1,2,1
1,g_g010910,1,1,5,1
2,g_g010930,2,2,1,1
1,g_g010930,1,1,5,1
1,g_g010931,8,1,3,1
1,g_g010932,8,1,3,1
1,g_g010939,1,2,5,1
2,g_g010939,2,2,1,1
1,g_g010944,8,1,4,1
1,g_g010945,8,1,3,3
1,g_g010950,7,2,3,1
2,g_g010954,2,1,1,1
1,g_g010954,1,1,4,1
1,g_g010972,3,2,6,1
1,g_g010976,5,2,3,1
1,g_g010979,7,2,3,1
2,g_g011009,5,2,3,1
1,g_g011009,3,2,5,1
1,g_g011018,2,2,3,1
1,g_g011045,1,2,4,1
2,g_g011053,7,2,3,1
1,g_g011053,7,2,3,1
2,g_g011054,2,2,1,1
1,g_g011054,1,1,4,1
3,g_g011054,2,1,1,1
2,g_g011077,2,1,1,1
1,g_g011077,1,1,4,1
1,g_g011078,7,2,3,1
1,g_g011086,7,2,3,1
2,g_g011086,7,2,3,1
1,g_g011091,9,2,3,1
2,g_g011091,9,2,3,1
1,g_g011097,8,1,3,1
1,g_g011098,8,2,3,1
1,g_g011101,7,2,4,1
1,g_g011102,5,1,3,1
1,g_g011105,8,2,3,1
1,g_g011106,3,2,6,1
1,g_g011120,7,2,3,1
1,g_g011127,1,1,4,1
2,g_g011137,7,1,5,1
1,g_g011137,7,1,5,1
3,g_g011137,7,1,5,1
2,g_g011146,5,2,3,1
1,g_g011146,3,2,6,1
1,g_g011148,1,1,4,1
2,g_g011161,5,1,3,1
1,g_g011161,5,2,4,1
1,g_g011163,8,1,3,1
1,g_g011166,8,1,3,1
1,g_g011171,8,2,3,1
1,g_g011188,8,1,3,3
1,g_g011189,8,2,3,1
1,g_g011194,3,2,6,1
1,g_g011197,7,2,4,1
1,g_g011200,7,2,6,3
1,g_g011207,8,1,3,1
1,g_g011228,8,2,3,1
1,g_g011229,8,2,3,1
1,g_g011232,8,2,3,3
2,g_g011233,7,2,3,1
1,g_g011233,7,1,4,1
3,g_g011233,7,2,3,1
1,g_g011242,7,2,3,1
3,g_g011242,7,2,3,1
2,g_g011242,7,2,3,1
1,g_g011254,1,1,5,1
3,g_g011254,2,1,1,1
2,g_g011254,2,1,1,1
3,g_g011255,6,1,1,1
2,g_g011255,2,1,1,1
1,g_g011255,5,2,5,1
1,g_g011286,7,2,4,1
1,g_g011291,7,2,3,1
1,g_g011292,7,1,3,1
1,g_g011295,3,2,8,1
2,g_g011295,5,2,5,1
1,g_g011297,8,2,3,1
1,g_g011299,8,1,4,1
1,g_g011300,1,1,4,1
1,g_g011305,7,2,3,2
1,g_g011318,8,1,4,3
1,g_g011323,1,1,5,1
1,g_g011344,7,2,4,1
1,g_g011354,8,2,3,1
1,g_g011365,3,2,6,1
1,g_g011370,7,2,5,1
1,g_g011374,1,2,5,1
1,g_g011376,1,1,4,1
1,g_g011393,8,1,3,3
1,g_g011396,1,2,5,1
2,g_g011396,2,1,1,1
1,g_g011398,2,1,1,1
1,g_g011411,8,1,3,1
1,g_g011412,8,1,3,3
1,g_g011422,8,2,3,1
1,g_g011432,1,2,4,1
1,g_g011435,6,2,6,2
1,g_g011448,1,1,6,1
1,g_g011449,1,1,7,1
1,g_g011450,1,1,6,1
1,g_g011454,8,1,4,1
2,g_g011459,2,2,1,1
1,g_g011459,1,2,4,1
2,g_g011473,2,1,2,1
1,g_g011473,1,2,4,1
2,g_g011476,2,1,1,1
1,g_g011476,1,1,4,1
3,g_g011476,2,1,1,1
1,g_g011478,8,2,4,1
1,g_g011479,3,2,7,1
1,g_g011481,8,1,4,1
2,g_g011482,2,2,1,1
1,g_g011482,1,1,4,1
2,g_g011486,2,1,1,1
1,g_g011486,1,1,5,1
1,g_g011487,1,1,7,1
1,g_g011489,1,2,4,1
1,g_g011491,7,2,3,1
1,g_g011496,1,1,7,1
1,g_g011502,1,1,5,1
2,g_g011502,2,2,2,1
1,g_g011508,7,2,4,1
1,g_g011509,8,1,4,3
1,g_g011510,7,2,3,3
1,g_g011511,8,1,4,1
1,g_g011514,1,1,4,1
1,g_g011517,7,2,3,1
1,g_g011519,3,2,8,1
1,g_g011524,3,2,6,1
1,g_g011526,8,1,4,1
1,g_g011529,8,1,3,3
1,g_g011530,1,1,6,2
2,g_g011530,3,2,8,1
1,g_g011531,1,2,4,1
2,g_g011531,2,2,1,1
1,g_g011533,1,2,4,1
2,g_g011541,2,2,1,1
1,g_g011541,1,2,4,1
3,g_g011541,2,2,1,1
1,g_g011551,1,1,5,1
2,g_g011551,2,2,2,1
1,g_g011562,2,1,1,1
1,g_g011566,1,1,5,1
3,g_g011566,11,1,5,1
5,g_g011566,11,1,5,1
2,g_g011566,7,2,5,1
4,g_g011566,9,2,5,1
1,g_g011567,1,1,5,1
2,g_g011567,2,2,2,1
1,g_g011571,3,2,7,1
1,g_g011574,1,1,4,1
1,g_g011577,7,2,6,1
2,g_g011578,7,1,3,1
1,g_g011578,7,1,3,1
1,g_g011580,8,2,4,3
1,g_g011590,5,1,5,1
1,g_g011591,1,1,7,1
2,g_g011591,2,2,4,1
2,g_g011597,7,2,5,1
1,g_g011597,7,2,5,1
3,g_g011597,7,2,5,1
1,g_g011598,1,1,6,1
1,g_g011612,8,1,4,1
2,g_g011614,7,2,4,1
1,g_g011614,5,2,3,1
3,g_g011614,7,2,4,1
1,g_g011619,3,2,8,1
3,g_g011619,2,1,2,1
2,g_g011619,1,2,5,1
4,g_g011619,2,2,1,1
2,g_g011620,3,2,6,1
1,g_g011620,3,1,7,1
1,g_g011622,1,1,4,1
3,g_g011622,2,2,1,1
2,g_g011622,2,1,1,1
1,g_g011628,8,1,4,1
1,g_g011629,7,2,4,3
1,g_g011630,8,2,3,1
1,g_g011631,7,2,3,1
1,g_g011644,7,2,3,3
1,g_g011669,8,1,4,1
1,g_g011673,9,2,5,1
1,g_g011674,3,1,7,3
2,g_g011674,5,1,5,3
1,g_g011679,2,2,1,1
1,g_g011680,1,2,4,1
2,g_g011683,3,2,7,1
1,g_g011683,3,1,7,1
1,g_g011685,1,1,5,1
3,g_g011685,2,2,1,1
2,g_g011685,2,2,1,1
1,g_g011687,8,2,3,1
1,g_g011691,3,2,6,1
1,g_g011692,7,2,3,1
1,g_g011697,1,2,4,1
3,g_g011697,3,2,7,1
2,g_g011697,3,1,7,1
1,g_g011704,8,1,4,3
1,g_g011708,8,1,3,1
1,g_g011709,8,1,4,1
1,g_g011726,7,2,3,1
1,g_g011734,8,2,3,1
1,g_g011746,7,1,6,1
3,g_g011746,1,1,6,1
2,g_g011746,7,2,6,1
1,g_g011753,1,1,5,1
1,g_g011754,7,2,5,1
3,g_g011754,7,2,5,1
2,g_g011754,7,2,5,1
4,g_g011754,7,2,5,1
1,g_g011764,7,2,5,1
1,g_g011786,3,2,7,1
2,g_g011787,3,1,6,1
1,g_g011787,3,2,6,1
3,g_g011787,8,1,3,1
1,g_g011791,3,2,8,1
1,g_g011805,2,2,2,1
3,g_g011805,1,1,5,2
2,g_g011805,2,1,1,1
2,g_g011813,2,2,1,1
4,g_g011813,2,1,1,1
1,g_g011813,1,1,5,1
3,g_g011813,2,2,1,1
1,g_g011816,8,1,3,1
1,g_g011819,8,2,4,1
2,g_g011821,2,2,1,1
1,g_g011821,1,2,4,1
3,g_g011821,2,1,1,1
1,g_g011822,1,2,4,1
2,g_g011824,2,1,1,1
4,g_g011824,4,1,7,3
1,g_g011824,1,1,4,1
3,g_g011824,2,2,1,1
5,g_g011824,4,2,7,3
1,g_g011825,1,1,2,2
1,g_g011826,1,1,5,1
1,g_g011827,1,2,8,1
2,g_g011829,2,1,3,1
1,g_g011829,1,1,6,1
1,g_g011832,1,1,6,1
3,g_g011832,2,1,2,1
2,g_g011832,2,2,3,1
4,g_g011832,2,1,2,1
1,g_g011833,7,2,3,1
1,g_g011835,7,2,7,1
2,g_g011835,7,2,7,1
1,g_g011836,8,1,4,1
1,g_g011838,5,2,3,1
1,g_g011840,1,1,4,1
1,g_g011841,8,2,4,1
2,g_g011849,2,2,1,1
1,g_g011849,1,2,4,1
3,g_g011849,2,1,1,1
1,g_g011850,1,1,4,1
1,g_g011854,8,2,3,1
2,g_g011857,2,1,2,1
1,g_g011857,1,1,5,1
3,g_g011857,2,1,2,1
1,g_g011858,1,1,5,1
3,g_g011858,2,1,2,1
2,g_g011858,2,2,2,1
1,g_g011859,1,1,7,1
1,g_g011860,5,2,4,1
1,g_g011872,1,1,4,1
1,g_g011873,7,1,4,1
1,g_g011876,8,1,4,3
1,g_g011881,8,1,4,1
1,g_g011882,2,2,2,1
1,g_g011918,8,1,3,1
1,g_g011924,1,1,4,1
1,g_g011925,2,2,1,1
1,g_g011929,8,1,4,3
1,g_g011930,1,1,4,1
3,g_g011931,11,2,1,1
2,g_g011931,7,2,5,1
1,g_g011931,2,1,1,1
1,g_g011934,1,1,5,1
1,g_g011940,1,2,4,1
3,g_g011940,2,2,1,1
2,g_g011940,2,2,1,1
1,g_g011943,7,2,3,1
1,g_g011944,8,2,3,1
2,g_g011949,2,2,3,1
1,g_g011949,1,1,6,1
1,g_g011966,3,2,6,2
1,g_g011970,8,2,3,3
1,g_g011971,2,2,1,1
1,g_g011983,8,1,4,1
2,g_g011990,3,1,7,3
1,g_g011990,1,2,4,1
3,g_g011990,3,2,7,3
1,g_g011996,7,1,4,1
1,g_g012152,1,2,4,1
3,g_g012152,2,2,1,1
2,g_g012152,2,1,1,1
1,g_g012153,1,2,4,1
2,g_g012153,2,1,1,1
1,g_g012155,8,1,4,1
1,g_g012159,7,1,5,3
2,g_g012160,2,1,4,1
1,g_g012160,1,2,6,1
3,g_g012161,2,2,1,1
2,g_g012161,2,2,1,1
1,g_g012161,1,2,4,1
1,g_g012162,1,2,4,1
2,g_g012162,2,2,1,1
1,g_g012164,8,1,4,1
2,g_g012171,2,1,1,1
1,g_g012171,1,2,4,1
3,g_g012171,2,1,1,1
1,g_g012173,1,2,6,1
2,g_g012174,2,2,2,1
1,g_g012174,1,1,5,1
1,g_g012175,1,1,6,1
1,g_g012176,8,1,4,1
1,g_g012177,9,2,4,1
2,g_g012177,9,2,4,1
1,g_g012181,1,2,4,1
3,g_g012181,2,1,1,1
2,g_g012181,2,2,1,1
1,g_g012182,8,1,3,1
1,g_g012185,2,2,4,1
1,g_g012186,8,1,4,1
1,g_g012188,1,2,5,1
1,g_g012189,7,2,3,3
