TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_ACCOMPANY,VISIT_AREA_NM,VISIT_AREA_TYPE_CD,CLUSTER
e000448,남,30,자녀 동반 여행,인천도시 역사관,2,1.0
e000450,여,20,나홀로 여행,롯데월드타워,4,0.0
e000450,여,20,나홀로 여행,석촌호수동호,1,0.0
e000451,남,40,3인 이상 여행(가족 외),짜장면 박물관,13,0.0
e000451,남,40,3인 이상 여행(가족 외),대불호텔 전시관,13,0.0
e000451,남,40,3인 이상 여행(가족 외),관동 오리진,4,0.0
e000453,남,30,자녀 동반 여행,서울광장,8,2.0
e000453,남,30,자녀 동반 여행,청계천,7,2.0
e000453,남,30,자녀 동반 여행,남산공원 N서울타워,13,2.0
e000453,남,30,자녀 동반 여행,서울 시티투어버스,13,2.0
e000453,남,30,자녀 동반 여행,경복궁,2,2.0
e000453,남,30,자녀 동반 여행,광화문광장,7,2.0
e000453,남,30,자녀 동반 여행,동대문디자인플라자,4,2.0
e000453,남,30,자녀 동반 여행,동대문디자인플라자,3,2.0
e000453,남,30,자녀 동반 여행,교보문고 광화문점,4,2.0
e000453,남,30,자녀 동반 여행,롯데월드,6,2.0
e000453,남,30,자녀 동반 여행,덕수궁,2,2.0
e000453,남,30,자녀 동반 여행,한국은행 화폐박물관,3,2.0
e000453,남,30,자녀 동반 여행,덕수궁 돌담길,2,2.0
e000454,여,30,자녀 동반 여행,통일부 판문점 견학안내소,2,2.0
e000454,여,30,자녀 동반 여행,판문점,2,2.0
e000460,여,40,3인 이상 여행(가족 외),루체테포토,13,1.0
e000460,여,40,3인 이상 여행(가족 외),스타필드 코엑스몰,4,1.0
e000460,여,40,3인 이상 여행(가족 외),반포 한강공원,1,1.0
e000466,여,30,자녀 동반 여행,한국 초콜릿 연구소 뮤지엄,13,2.0
e000472,남,20,나홀로 여행,보디 플렉스 짐,12,2.0
e000472,남,20,나홀로 여행,리얼 야구존 신천점,5,2.0
e000472,남,20,나홀로 여행,서울 코미디 클럽,3,2.0
e000473,남,30,자녀 동반 여행,먼치스앤구디스,4,1.0
e000473,남,30,자녀 동반 여행,성수동 카페거리,4,1.0
e000473,남,30,자녀 동반 여행,뚝섬한강공원,7,1.0
e000473,남,30,자녀 동반 여행,서울숲,7,1.0
e000473,남,30,자녀 동반 여행,더 컨벤션 송파 문정점,12,1.0
e000473,남,30,자녀 동반 여행,롯데월드타워,4,1.0
e000473,남,30,자녀 동반 여행,석촌호수 산책길,7,1.0
e000474,남,30,나홀로 여행,현대 프리미엄 아울렛 김포점,8,1.0
e000474,남,30,나홀로 여행,전류리포구 공터 한강뷰,1,1.0
e000477,여,20,2인 여행(가족 외),양평 물 맑은 시장,4,2.0
e000477,여,20,2인 여행(가족 외),세미원,1,2.0
e000479,남,50,3인 이상 여행(가족 외),롯데시네마 성남중앙,3,2.0
e000480,여,50,3인 이상 여행(가족 외),관악산 연주대,1,2.0
e000481,여,20,나홀로 여행,한국외국어대학교 서울캠퍼스,12,0.0
e000481,여,20,나홀로 여행,롯데월드타워 롯데월드몰,4,0.0
e000481,여,20,나홀로 여행,롯데월드 샤롯데씨어터,3,0.0
e000482,남,30,2인 여행(가족 외),더 현대 서울,4,1.0
e000482,남,30,2인 여행(가족 외),여의도공원,7,1.0
e000483,여,60,3대 동반 여행(친척 포함),가평 양대목장 카페,1,0.0
e000486,남,20,나홀로 여행,매헌 시민의 숲,7,0.0
e000490,여,30,나홀로 여행,문화역 서울 284,3,1.0
e000490,여,30,나홀로 여행,덕수궁,2,1.0
e000490,여,30,나홀로 여행,서울시립미술관 서소문 본관,3,1.0
e000490,여,30,나홀로 여행,국립현대미술관 서울관,3,1.0
e000490,여,30,나홀로 여행,여의도 한강공원,7,1.0
e000491,남,40,3인 이상 여행(가족 외),산정호수,1,2.0
e000491,남,40,3인 이상 여행(가족 외),돌담 병원,2,2.0
e000492,남,50,3인 이상 여행(가족 외),스카이랜드,12,0.0
e000496,남,20,2인 여행(가족 외),송도센트럴파크,1,0.0
e000496,남,20,2인 여행(가족 외),트리플 스트리트,4,0.0
e000500,여,40,자녀 동반 여행,임진농협 하나로마트,4,1.0
e000500,여,40,자녀 동반 여행,경기북부 어린이 박물관,2,1.0
e000500,여,40,자녀 동반 여행,전 공장,4,1.0
e000500,여,40,자녀 동반 여행,동두천지점 주유소,12,1.0
e000504,여,30,나홀로 여행,관악산,1,0.0
e000505,남,40,나홀로 여행,김포함상공원,3,0.0
e000505,남,40,나홀로 여행,초지진,2,0.0
e000505,남,40,나홀로 여행,온수리 교회,2,0.0
e000505,남,40,나홀로 여행,전등사,2,0.0
e000507,남,40,3인 이상 여행(가족 외),청와대 본관,2,1.0
e000507,남,40,3인 이상 여행(가족 외),인사동 문화의 거리,12,1.0
e000507,남,40,3인 이상 여행(가족 외),광화문광장,12,1.0
e000507,남,40,3인 이상 여행(가족 외),경복궁,2,1.0
e000507,남,40,3인 이상 여행(가족 외),한국 집 롯데월드몰점,13,1.0
