TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,VISIT_AREA_NM,TRAVEL_PERSONA
e008390,남,20,2인 여행(가족 외),08,카페 모종,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션
e008390,남,20,2인 여행(가족 외),08,수원 화성 화서문,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션
e008390,남,20,2인 여행(가족 외),08,캐비닛 베이글,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션
e008404,남,20,2인 여행(가족 외),08,현대카드 뮤직 라이브러리,서울 방문/거주지 구분 없음/39세 이하/특별미션
e008404,남,20,2인 여행(가족 외),08,블루스퀘어,서울 방문/거주지 구분 없음/39세 이하/특별미션
e008404,남,20,2인 여행(가족 외),08,사랑의 불고기,서울 방문/거주지 구분 없음/39세 이하/특별미션
e008404,남,20,2인 여행(가족 외),08,사운즈 한 남,서울 방문/거주지 구분 없음/39세 이하/특별미션
e008404,남,20,2인 여행(가족 외),08,빠레뜨한남,서울 방문/거주지 구분 없음/39세 이하/특별미션
e008404,남,20,2인 여행(가족 외),08,한강진 역 6호선,서울 방문/거주지 구분 없음/39세 이하/특별미션
e008404,남,20,2인 여행(가족 외),08,북파크라운지,서울 방문/거주지 구분 없음/39세 이하/특별미션
e008407,여,30,3인 이상 여행(가족 외),08,서울고속버스터미널(경부),서울 방문/수도권 외 거주/39세 이하/3인 이상 친구/일반미션
e008407,여,30,3인 이상 여행(가족 외),08,더 현대 서울,서울 방문/수도권 외 거주/39세 이하/3인 이상 친구/일반미션
e008407,여,30,3인 이상 여행(가족 외),08,스타필드 코엑스몰,서울 방문/수도권 외 거주/39세 이하/3인 이상 친구/일반미션
e008407,여,30,3인 이상 여행(가족 외),08,강동아트센터,서울 방문/수도권 외 거주/39세 이하/3인 이상 친구/일반미션
e008407,여,30,3인 이상 여행(가족 외),08,컴포즈커피 강동 고덕역점,서울 방문/수도권 외 거주/39세 이하/3인 이상 친구/일반미션
e008414,여,30,3인 이상 여행(가족 외),08,애정마라샹궈 본점,서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션
e008414,여,30,3인 이상 여행(가족 외),08,핫 브레드 성신여대입구역점,서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션
e008414,여,30,3인 이상 여행(가족 외),08,다이소 성신여대역점,서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션
e008414,여,30,3인 이상 여행(가족 외),08,서울고속버스터미널(경부),서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션
e008478,여,20,2인 여행(가족 외),08,현대백화점 킨텍스점,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션
e008478,여,20,2인 여행(가족 외),08,트레이더스 홀세일 클럽 킨텍스점,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션
e008478,여,20,2인 여행(가족 외),08,킨텍스 제1전시장,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션
e008478,여,20,2인 여행(가족 외),08,메가박스 킨텍스,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션
e008483,여,20,2인 여행(가족 외),08,고척스카이돔,서울 방문/수도권 거주/39세 이하/커플/일반미션
e008483,여,20,2인 여행(가족 외),08,구일역 1호선,서울 방문/수도권 거주/39세 이하/커플/일반미션
e008483,여,20,2인 여행(가족 외),08,신용산역 4호선,서울 방문/수도권 거주/39세 이하/커플/일반미션
e008483,여,20,2인 여행(가족 외),08,펠러 커피 용산점,서울 방문/수도권 거주/39세 이하/커플/일반미션
e008489,여,30,나홀로 여행,08,라고 드라비,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션
e008506,남,30,2인 여행(가족 외),08,슈퍼 후퍼 버거 홍대점,서울 방문/수도권 거주/39세 이하/커플/일반미션
e008506,남,30,2인 여행(가족 외),08,홍대입구역 사거리,서울 방문/수도권 거주/39세 이하/커플/일반미션
e008506,남,30,2인 여행(가족 외),08,머큐어 앰배서더 서울 홍대,서울 방문/수도권 거주/39세 이하/커플/일반미션
