antecedents,consequents,support,confidence
frozenset({'CLUSTER_26'}),frozenset({'첨성대'}),0.00016605778811026238,0.1
frozenset({'CLUSTER_26'}),frozenset({'대릉원'}),0.00033211557622052476,0.2
frozenset({'CLUSTER_26'}),frozenset({'황련단길'}),0.00016605778811026238,0.1
frozenset({'CLUSTER_26'}),frozenset({'곽지해수욕장'}),0.00016605778811026238,0.1
frozenset({'CLUSTER_26'}),frozenset({'용두암'}),0.00016605778811026238,0.1
frozenset({'CLUSTER_26'}),frozenset({'제주동문재래 야시장'}),0.00016605778811026238,0.1
frozenset({'CLUSTER_26'}),frozenset({'협재해수욕장'}),0.00016605778811026238,0.1
frozenset({'해운대해수욕장'}),frozenset({'CLUSTER_5'}),0.0014945200929923613,0.08108108108108107
frozenset({'해운대해수욕장'}),frozenset({'CLUSTER_9'}),0.0008302889405513118,0.04504504504504504
frozenset({'해운대해수욕장'}),frozenset({'CLUSTER_7'}),0.001328462304882099,0.07207207207207207
frozenset({'CLUSTER_12'}),frozenset({'해운대해수욕장'}),0.0006642311524410495,0.032520325203252036
frozenset({'해운대해수욕장'}),frozenset({'CLUSTER_12'}),0.0006642311524410495,0.036036036036036036
frozenset({'CLUSTER_0'}),frozenset({'해운대해수욕장'}),0.001328462304882099,0.03125
frozenset({'해운대해수욕장'}),frozenset({'CLUSTER_0'}),0.001328462304882099,0.07207207207207207
frozenset({'해운대해수욕장'}),frozenset({'CLUSTER_11'}),0.0016605778811026237,0.09009009009009009
frozenset({'해운대해수욕장'}),frozenset({'CLUSTER_14'}),0.0006642311524410495,0.036036036036036036
frozenset({'CLUSTER_14'}),frozenset({'해운대해수욕장'}),0.0006642311524410495,0.03174603174603175
frozenset({'해운대해수욕장'}),frozenset({'CLUSTER_3'}),0.002158751245433411,0.11711711711711713
frozenset({'해운대해수욕장'}),frozenset({'CLUSTER_17'}),0.0009963467286615742,0.05405405405405405
frozenset({'해운대해수욕장'}),frozenset({'CLUSTER_10'}),0.001328462304882099,0.07207207207207207
frozenset({'해운대해수욕장'}),frozenset({'CLUSTER_4'}),0.001328462304882099,0.07207207207207207
frozenset({'해운대해수욕장'}),frozenset({'CLUSTER_2'}),0.0009963467286615742,0.05405405405405405
frozenset({'해운대해수욕장'}),frozenset({'CLUSTER_1'}),0.0008302889405513118,0.04504504504504504
frozenset({'광안리해수욕장'}),frozenset({'CLUSTER_5'}),0.0024908668216539354,0.09933774834437085
frozenset({'CLUSTER_5'}),frozenset({'광안리해수욕장'}),0.0024908668216539354,0.03424657534246575
frozenset({'광안리해수욕장'}),frozenset({'CLUSTER_0'}),0.0018266356692128861,0.0728476821192053
frozenset({'CLUSTER_0'}),frozenset({'광안리해수욕장'}),0.0018266356692128861,0.04296875
frozenset({'광안리해수욕장'}),frozenset({'CLUSTER_3'}),0.003985386914646297,0.15894039735099336
frozenset({'CLUSTER_3'}),frozenset({'광안리해수욕장'}),0.003985386914646297,0.03292181069958848
frozenset({'광안리해수욕장'}),frozenset({'CLUSTER_11'}),0.0024908668216539354,0.09933774834437085
frozenset({'CLUSTER_11'}),frozenset({'광안리해수욕장'}),0.0024908668216539354,0.03232758620689655
