TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_ACCOMPANY,VISIT_AREA_NM,CLUSTER_NEW
h003959,1,0.25,나홀로 여행,도두봉 무지개 해안도로,10
h000551,0,0.0,2인 여행(가족 외),노형수퍼마켙,0
h000551,0,0.0,2인 여행(가족 외),제주동문시장,0
h005245,1,0.0,2인 여행(가족 외),판포 포구,3
h005245,1,0.0,2인 여행(가족 외),금능해수욕장,3
h005245,1,0.0,2인 여행(가족 외),쌍계암,3
h005245,1,0.0,2인 여행(가족 외),돈내코계곡,3
h005245,1,0.0,2인 여행(가족 외),김녕해수욕장,3
h001297,0,0.0,3인 이상 여행(가족 외),제주상공회의소,1
h001297,0,0.0,3인 이상 여행(가족 외),함덕해수욕장,1
h001297,0,0.0,3인 이상 여행(가족 외),수월봉 전망대,1
h001297,0,0.0,3인 이상 여행(가족 외),중문색달해수욕장,1
h001297,0,0.0,3인 이상 여행(가족 외),산방산 탄산온천,1
h001297,0,0.0,3인 이상 여행(가족 외),탑동 광장,1
h000238,0,0.25,자녀 동반 여행,약천사,8
h000238,0,0.25,자녀 동반 여행,리틀 프린스 뮤지엄,8
h000238,0,0.25,자녀 동반 여행,중문 대표 주상절리대,8
h000238,0,0.25,자녀 동반 여행,제주 국제 평화센터,8
h000238,0,0.25,자녀 동반 여행,예술 곧 산양,8
h000238,0,0.25,자녀 동반 여행,금능해수욕장,8
h000759,1,0.25,2인 여행(가족 외),빌리가,11
h000759,1,0.25,2인 여행(가족 외),창고 만난 돌,11
h000759,1,0.25,2인 여행(가족 외),청굴물,11
h000759,1,0.25,2인 여행(가족 외),서빈백사,11
h000759,1,0.25,2인 여행(가족 외),톨칸이해변,11
h000759,1,0.25,2인 여행(가족 외),우도봉,11
h000759,1,0.25,2인 여행(가족 외),검멀레해변,11
h000759,1,0.25,2인 여행(가족 외),비양도,11
h000759,1,0.25,2인 여행(가족 외),섭지코지,11
h000759,1,0.25,2인 여행(가족 외),현대원 카페 비스틀리,11
h000759,1,0.25,2인 여행(가족 외),오저여,11
h000759,1,0.25,2인 여행(가족 외),오성윤 헤어,11
h000759,1,0.25,2인 여행(가족 외),보롬왓,11
h000759,1,0.25,2인 여행(가족 외),김녕해수욕장,11
h000759,1,0.25,2인 여행(가족 외),도두동 무지개 해안도로,11
h000759,1,0.25,2인 여행(가족 외),지그 라나다,11
g002141,1,0.25,자녀 동반 여행,향일암,11
g002141,1,0.25,자녀 동반 여행,하멜등대,11
g002141,1,0.25,자녀 동반 여행,돌산공원,11
g002141,1,0.25,자녀 동반 여행,오동도,11
h001977,1,0.0,나홀로 여행,파리바게뜨 제주 김녕점,4
h001977,1,0.0,나홀로 여행,제주 국제요트학교,4
h001977,1,0.0,나홀로 여행,커피 앤 두 제주 하귀점,4
h001977,1,0.0,나홀로 여행,에스제이 렌터카,4
h001977,1,0.0,나홀로 여행,클럽에 제주 컨트리클럽,4
h001977,1,0.0,나홀로 여행,강정천,4
h001977,1,0.0,나홀로 여행,세화해변,4
h001977,1,0.0,나홀로 여행,카페 한라산,4
g003872,0,0.75,3인 이상 여행(가족 외),나주향교,19
g003872,0,0.75,3인 이상 여행(가족 외),한수제,19
g003872,0,0.75,3인 이상 여행(가족 외),빛가람 전망대,19
g003872,0,0.75,3인 이상 여행(가족 외),광주 학생독립운동 진원지나주역사,19
g003872,0,0.75,3인 이상 여행(가족 외),느러니 전망대,19
g003872,0,0.75,3인 이상 여행(가족 외),화지 홍련 마을,19
h004109,1,0.0,2인 여행(가족 외),세기알 해변,5
h004109,1,0.0,2인 여행(가족 외),이승이오름,5
h004109,1,0.0,2인 여행(가족 외),더클리프,5
h004109,1,0.0,2인 여행(가족 외),테디 제주 바이 올레,5
h004109,1,0.0,2인 여행(가족 외),판포 포구,5
h004109,1,0.0,2인 여행(가족 외),쉼표,5
h004109,1,0.0,2인 여행(가족 외),애월 돌고래 전망대,5
h004109,1,0.0,2인 여행(가족 외),제주동문시장,5
g004752,0,0.75,자녀 동반 여행,금산교회,19
g004752,0,0.75,자녀 동반 여행,금산사,19
g004752,0,0.75,자녀 동반 여행,김제 전통시장,19
g004752,0,0.75,자녀 동반 여행,아리랑 문학마을,19
g004752,0,0.75,자녀 동반 여행,벽골제 농경문화 박물관,19
g004752,0,0.75,자녀 동반 여행,미즈노 씨네 트리하우스,19
e007368,1,0.0,2인 여행(가족 외),인천 차이나타운,5
e007368,1,0.0,2인 여행(가족 외),월미도,5
e007368,1,0.0,2인 여행(가족 외),여의도 한강공원,5
h002585,1,0.5,나홀로 여행,산방산,16
h002585,1,0.5,나홀로 여행,카페 루시아 본점,16
h002585,1,0.5,나홀로 여행,천제연폭포,16
h002585,1,0.5,나홀로 여행,외돌개,16
h002585,1,0.5,나홀로 여행,만달,16
e004025,1,0.75,자녀 동반 여행,을왕리 해수욕장,21
e004025,1,0.75,자녀 동반 여행,해송 회 조개구이,21
e004025,1,0.75,자녀 동반 여행,자유 공원 맥아더 장군 동상,21
e004025,1,0.75,자녀 동반 여행,인천 차이나타운,21
e004025,1,0.75,자녀 동반 여행,현대 프리미엄 아울렛 송도점,21
h001543,1,0.75,3인 이상 여행(가족 외),퍼시픽 렌터카,21
h001543,1,0.75,3인 이상 여행(가족 외),노형슈퍼,21
h001543,1,0.75,3인 이상 여행(가족 외),캔디원,21
h001543,1,0.75,3인 이상 여행(가족 외),산굼부리 분화구 주차장,21
h001543,1,0.75,3인 이상 여행(가족 외),김녕미로공원,21
h001543,1,0.75,3인 이상 여행(가족 외),김녕해수욕장,21
h001543,1,0.75,3인 이상 여행(가족 외),성산일출봉,21
h001543,1,0.75,3인 이상 여행(가족 외),만장굴,21
h001543,1,0.75,3인 이상 여행(가족 외),약천사,21
h001543,1,0.75,3인 이상 여행(가족 외),오설록 티 뮤지엄,21
h001543,1,0.75,3인 이상 여행(가족 외),엉또폭포,21
h001543,1,0.75,3인 이상 여행(가족 외),비체올린,21
h001543,1,0.75,3인 이상 여행(가족 외),제주동문시장,21
h000163,0,0.5,2인 가족 여행,평대리 해수욕장,14
h000163,0,0.5,2인 가족 여행,해녀의 부엌,14
h000163,0,0.5,2인 가족 여행,로봇 스퀘어 전기차 충전소,14
h000163,0,0.5,2인 가족 여행,청국 물,14
h000163,0,0.5,2인 가족 여행,구좌농협 하나로마트 중부점,14
h000163,0,0.5,2인 가족 여행,제주 한 잔 세화,14
h000163,0,0.5,2인 가족 여행,혼인지,14
h000163,0,0.5,2인 가족 여행,바룩하세요,14
h000163,0,0.5,2인 가족 여행,제주 월드컵 경기장,14
h000163,0,0.5,2인 가족 여행,빛의 벙커,14
h000163,0,0.5,2인 가족 여행,별 방진,14
h000163,0,0.5,2인 가족 여행,공백,14
h000163,0,0.5,2인 가족 여행,오 저여,14
h000163,0,0.5,2인 가족 여행,세화 민속 오일 시장,14
h001803,0,0.25,2인 가족 여행,다랑쉬 오름,8
h001803,0,0.25,2인 가족 여행,김녕해수욕장,8
h001803,0,0.25,2인 가족 여행,올리브영 제주 국제공항점,8
h001803,0,0.25,2인 가족 여행,용머리 약국,8
h001803,0,0.25,2인 가족 여행,옐로스토어,8
h001803,0,0.25,2인 가족 여행,사계해변,8
h001803,0,0.25,2인 가족 여행,판포 포구,8
h001803,0,0.25,2인 가족 여행,대정농협 하나로마트,8
h001803,0,0.25,2인 가족 여행,마라도,8
h000013,0,0.5,3인 이상 여행(가족 외),국제 리더스클럽,13
h000013,0,0.5,3인 이상 여행(가족 외),델문도,13
h000013,0,0.5,3인 이상 여행(가족 외),신화 테마파크,13
h000013,0,0.5,3인 이상 여행(가족 외),신화 워터파크,13
h000013,0,0.5,3인 이상 여행(가족 외),아이 조팝 게임장,13
h000013,0,0.5,3인 이상 여행(가족 외),제주항공 우주 박물관,13
h001842,0,0.0,나홀로 여행,제주 유레카,2
h001842,0,0.0,나홀로 여행,도두동 무지개 해안도로,2
h001842,0,0.0,나홀로 여행,세리월드,2
h001842,0,0.0,나홀로 여행,서귀포 매일 올레시장,2
h001842,0,0.0,나홀로 여행,쇠소깍,2
h001842,0,0.0,나홀로 여행,위미농협주유소,2
h001842,0,0.0,나홀로 여행,보롬왓,2
h001842,0,0.0,나홀로 여행,빛의 벙커,2
h001842,0,0.0,나홀로 여행,성산일출봉,2
h001842,0,0.0,나홀로 여행,김녕해수욕장,2
h001842,0,0.0,나홀로 여행,함덕해수욕장,2
h001842,0,0.0,나홀로 여행,함덕 주유소,2
h001842,0,0.0,나홀로 여행,삼성혈,2
h001842,0,0.0,나홀로 여행,용두암,2
h000021,0,0.5,나홀로 여행,태웃개,13
h000021,0,0.5,나홀로 여행,기당미술관,13
h000021,0,0.5,나홀로 여행,천지연폭포 주차장,13
h000021,0,0.5,나홀로 여행,갤러리 에스,13
h000021,0,0.5,나홀로 여행,문 딱,13
h005509,1,0.0,2인 여행(가족 외),아가아,5
h005509,1,0.0,2인 여행(가족 외),용연 구름다리,5
h005509,1,0.0,2인 여행(가족 외),용두암,5
h005509,1,0.0,2인 여행(가족 외),바이 제주,5
h005509,1,0.0,2인 여행(가족 외),한담해변,5
h005509,1,0.0,2인 여행(가족 외),애월당,5
h005509,1,0.0,2인 여행(가족 외),본태 박물관,5
h005509,1,0.0,2인 여행(가족 외),방주교회,5
h005509,1,0.0,2인 여행(가족 외),아르떼 뮤지엄 제주,5
h005509,1,0.0,2인 여행(가족 외),수목원길 야시장,5
g004267,1,0.0,부모 동반 여행,학암포해수욕장,3
h001298,0,0.25,나홀로 여행,좋아 렌터카,6
h001298,0,0.25,나홀로 여행,델문도,6
h001298,0,0.25,나홀로 여행,번영로 주유소,6
h001298,0,0.25,나홀로 여행,나홀로나무,6
h001298,0,0.25,나홀로 여행,금오름,6
h001298,0,0.25,나홀로 여행,신창 풍차 해안도로,6
h001298,0,0.25,나홀로 여행,사계해변,6
h001298,0,0.25,나홀로 여행,인스밀,6
h001298,0,0.25,나홀로 여행,협재해수욕장 야영장,6
h001298,0,0.25,나홀로 여행,25시 해장국,6
h005061,0,0.25,2인 여행(가족 외),용두암,6
h005061,0,0.25,2인 여행(가족 외),도두동 무지개 해안도로,6
h005061,0,0.25,2인 여행(가족 외),새별 오름,6
h005061,0,0.25,2인 여행(가족 외),성이시돌목장,6
h005061,0,0.25,2인 여행(가족 외),서귀포 매일 올레시장,6
h005061,0,0.25,2인 여행(가족 외),서귀포 유람선,6
h005061,0,0.25,2인 여행(가족 외),천지연폭포,6
h005061,0,0.25,2인 여행(가족 외),사계해변,6
h005061,0,0.25,2인 여행(가족 외),금오름,6
h005061,0,0.25,2인 여행(가족 외),협재해수욕장,6
h005061,0,0.25,2인 여행(가족 외),판포 포구,6
h003142,1,0.0,3인 이상 여행(가족 외),올리브영 제주 협재점,4
h003142,1,0.0,3인 이상 여행(가족 외),GS25 제주 협재점,4
h003142,1,0.0,3인 이상 여행(가족 외),더마파크,4
e002543,0,0.5,2인 가족 여행,용궁사,13
e002543,0,0.5,2인 가족 여행,백운산,13
h000120,0,0.0,나홀로 여행,제주사회적 경제 지원센터,1
h000120,0,0.0,나홀로 여행,해녀 식당,1
h000120,0,0.0,나홀로 여행,바즐서프&패들보드클럽,1
g003870,1,0.75,2인 가족 여행,향일암,22
g003870,1,0.75,2인 가족 여행,이순신광장,22
g003870,1,0.75,2인 가족 여행,여수세계박람회 스카이타워,22
g003870,1,0.75,2인 가족 여행,오동도 동백열차 타는 곳,22
g002428,1,0.5,3인 이상 여행(가족 외),천사 히어로즈 복합놀이시설,17
h001229,1,0.75,3인 이상 여행(가족 외),천지연폭포,23
h001229,1,0.75,3인 이상 여행(가족 외),뽀로로 앤 타요 테마파크 제주,23
h001229,1,0.75,3인 이상 여행(가족 외),고성 오일 시장,23
h001229,1,0.75,3인 이상 여행(가족 외),제주 참숯가마 찜질방,23
h003744,1,0.0,2인 여행(가족 외),SK 렌터카 제주지점,3
h003744,1,0.0,2인 여행(가족 외),우도,3
h003744,1,0.0,2인 여행(가족 외),제주동 마트,3
h003744,1,0.0,2인 여행(가족 외),성산일출봉,3
h003744,1,0.0,2인 여행(가족 외),빛의 벙커,3
h003744,1,0.0,2인 여행(가족 외),중문색달해수욕장,3
h003744,1,0.0,2인 여행(가족 외),소랑 아시,3
h003744,1,0.0,2인 여행(가족 외),언더더씨,3
h003744,1,0.0,2인 여행(가족 외),물영아리,3
h003744,1,0.0,2인 여행(가족 외),태웃개,3
h003744,1,0.0,2인 여행(가족 외),윈드 1947카트 테마파크,3
h003744,1,0.0,2인 여행(가족 외),용머리해안,3
h003744,1,0.0,2인 여행(가족 외),금능해수욕장,3
e003028,0,0.5,2인 가족 여행,에프에푸,12
e003028,0,0.5,2인 가족 여행,한강공원,12
e003028,0,0.5,2인 가족 여행,낙원악기상가,12
e003028,0,0.5,2인 가족 여행,석촌호수 산책길,12
e003028,0,0.5,2인 가족 여행,잠실종합운동장 올림픽 주경기장,12
e003195,1,0.0,2인 여행(가족 외),말똥 도넛 파주점,3
e003195,1,0.0,2인 여행(가족 외),헤이리 예술마을,3
h006295,1,0.25,2인 여행(가족 외),쏠비치 진도,11
h006295,1,0.25,2인 여행(가족 외),추자도 여행자 센터,11
h006295,1,0.25,2인 여행(가족 외),나바로 하늘길,11
h006295,1,0.25,2인 여행(가족 외),봉골레산,11
f003858,1,0.0,2인 여행(가족 외),롯데백화점 부산본점,3
f003858,1,0.0,2인 여행(가족 외),Chales 웨딩,3
h003906,1,0.0,2인 여행(가족 외),제주동문시장,4
h003906,1,0.0,2인 여행(가족 외),런던 베이글 뮤지엄 제주점,4
h003906,1,0.0,2인 여행(가족 외),우도,4
h003906,1,0.0,2인 여행(가족 외),성산일출봉,4
h003906,1,0.0,2인 여행(가족 외),스누피가든,4
h003906,1,0.0,2인 여행(가족 외),올레 야시장,4
h003906,1,0.0,2인 여행(가족 외),9.81파크,4
h003906,1,0.0,2인 여행(가족 외),바이 제주,4
h000337,1,0.75,2인 여행(가족 외),제주 에인절 렌터카,23
h000337,1,0.75,2인 여행(가족 외),북촌에 가면,23
h000337,1,0.75,2인 여행(가족 외),서귀포 매일 올레시장,23
h000337,1,0.75,2인 여행(가족 외),엉또폭포,23
h000337,1,0.75,2인 여행(가족 외),탐라는 초코 솜이,23
h000337,1,0.75,2인 여행(가족 외),관음사,23
h000337,1,0.75,2인 여행(가족 외),사려니숲길,23
h000337,1,0.75,2인 여행(가족 외),제주 돌 문화공원,23
h000337,1,0.75,2인 여행(가족 외),윗세오름,23
h000337,1,0.75,2인 여행(가족 외),성이시돌목장,23
h000337,1,0.75,2인 여행(가족 외),미쁜 제과,23
h000337,1,0.75,2인 여행(가족 외),숨도,23
h000337,1,0.75,2인 여행(가족 외),혼인지,23
h000337,1,0.75,2인 여행(가족 외),성산일출봉,23
h000337,1,0.75,2인 여행(가족 외),광치기 해변,23
h000337,1,0.75,2인 여행(가족 외),종달리 수국길,23
f002875,1,0.5,2인 가족 여행,등대해수욕장,17
f002875,1,0.5,2인 가족 여행,영금정,17
h002000,1,0.0,3인 이상 여행(가족 외),아르떼 뮤지엄 제주,5
h002000,1,0.0,3인 이상 여행(가족 외),9.81파크,5
h002000,1,0.0,3인 이상 여행(가족 외),제주 신천동로 해안도로,5
h004895,1,0.25,나홀로 여행,세기알 해변,9
h004895,1,0.25,나홀로 여행,행원 해변,9
h004895,1,0.25,나홀로 여행,함덕해수욕장,9
h004895,1,0.25,나홀로 여행,월정서핑 랑서프,9
h004895,1,0.25,나홀로 여행,소천지,9
h004895,1,0.25,나홀로 여행,제주 해비치호텔 앤리조트 수영장 1,9
h004895,1,0.25,나홀로 여행,해비치 호텔&리조트 제주,9
h004895,1,0.25,나홀로 여행,빛의 벙커,9
h004895,1,0.25,나홀로 여행,비밀의 숲,9
e002368,1,0.25,2인 여행(가족 외),모쿠슈라테이블,9
h001156,1,0.5,자녀 동반 여행,아침미소목장,17
h001156,1,0.5,자녀 동반 여행,한남리머체왓숲길,17
h001156,1,0.5,자녀 동반 여행,표선해수욕장,17
h001156,1,0.5,자녀 동반 여행,위미항,17
h001156,1,0.5,자녀 동반 여행,제주항공 우주 박물관,17
h001156,1,0.5,자녀 동반 여행,새별 오름,17
h001156,1,0.5,자녀 동반 여행,한라수목원,17
h004251,1,0.0,2인 여행(가족 외),제주목 관아,4
h004251,1,0.0,2인 여행(가족 외),프라이탁 제주점,4
h004251,1,0.0,2인 여행(가족 외),디앤디파트먼트 제주,4
h004251,1,0.0,2인 여행(가족 외),제주도립 김창열 미술관,4
h004251,1,0.0,2인 여행(가족 외),제주현대미술관,4
h004251,1,0.0,2인 여행(가족 외),에브리바디 빈티지 본점,4
h004251,1,0.0,2인 여행(가족 외),랩툰,4
f000480,1,0.75,3인 이상 여행(가족 외),민락 더 마켓,23
f000480,1,0.75,3인 이상 여행(가족 외),통도사,23
f000480,1,0.75,3인 이상 여행(가족 외),불국사,23
f000480,1,0.75,3인 이상 여행(가족 외),소노벨 경주 오션 플레이,23
h001541,1,0.5,부모 동반 여행,잃어버린 마을 곤을동,15
h001541,1,0.5,부모 동반 여행,사라봉공원,15
h001541,1,0.5,부모 동반 여행,국립제주박물관,15
h001541,1,0.5,부모 동반 여행,김경숙해바라기농장,15
f000988,1,0.0,나홀로 여행,능파대,3
f000988,1,0.0,나홀로 여행,감나무집,3
f000988,1,0.0,나홀로 여행,혜영이네,3
f000988,1,0.0,나홀로 여행,봉포 해변,3
f000988,1,0.0,나홀로 여행,청간정,3
f000988,1,0.0,나홀로 여행,아야진해수욕장,3
f000988,1,0.0,나홀로 여행,청간해변,3
h001730,1,0.0,2인 여행(가족 외),합,4
h000868,0,0.5,자녀 동반 여행,제주 곶자왈 도립공원,14
h000868,0,0.5,자녀 동반 여행,청수리반딧불이축제,14
e002946,0,0.75,자녀 동반 여행,가평 양떼목장,18
e002946,0,0.75,자녀 동반 여행,덕소 자연사박물관,18
e002439,1,0.75,3인 이상 여행(가족 외),롯데백화점 잠실점,22
e002439,1,0.75,3인 이상 여행(가족 외),롯데월드타워 롯데월드몰,22
e002439,1,0.75,3인 이상 여행(가족 외),한성백제 박물관,22
e008048,0,0.5,2인 여행(가족 외),을왕리 해수욕장,13
e008048,0,0.5,2인 여행(가족 외),선녀바위 문화탐방로,13
f006256,1,0.25,2인 여행(가족 외),매암차 박물관,9
f006256,1,0.25,2인 여행(가족 외),동정호,9
f006256,1,0.25,2인 여행(가족 외),최 참판 댁,9
f006256,1,0.25,2인 여행(가족 외),삼성궁,9
f006256,1,0.25,2인 여행(가족 외),코리아 짚와이어,9
h002433,1,0.25,2인 여행(가족 외),태화탕,11
h002433,1,0.25,2인 여행(가족 외),포도 뮤지엄,11
h002433,1,0.25,2인 여행(가족 외),사계해변,11
h002433,1,0.25,2인 여행(가족 외),제주 실탄사격장,11
h002433,1,0.25,2인 여행(가족 외),제주 자동차 극장,11
h000025,0,0.25,2인 여행(가족 외),신창 풍차 해안도로,7
h000025,0,0.25,2인 여행(가족 외),유람 위드 북스,7
h000025,0,0.25,2인 여행(가족 외),성이시돌목장,7
h000025,0,0.25,2인 여행(가족 외),금오름,7
h000025,0,0.25,2인 여행(가족 외),노티스 제주,7
h000025,0,0.25,2인 여행(가족 외),아르떼 뮤지엄 제주,7
h000025,0,0.25,2인 여행(가족 외),스타벅스 제주 애월 DT점,7
h000025,0,0.25,2인 여행(가족 외),제주 귀덕 골방,7
h000025,0,0.25,2인 여행(가족 외),이호테우해수욕장,7
g003219,1,0.25,3인 이상 여행(가족 외),카페 루,9
g003219,1,0.25,3인 이상 여행(가족 외),은석교,9
g003219,1,0.25,3인 이상 여행(가족 외),카페 브릭,9
g003219,1,0.25,3인 이상 여행(가족 외),현대 프리미엄 아웃렛 송도점,9
f005025,0,0.25,2인 가족 여행,상주은모래비치 포토존,6
f005025,0,0.25,2인 가족 여행,상주은모래비치,6
f005025,0,0.25,2인 가족 여행,현대자동차 블루핸즈 남해점,6
f005025,0,0.25,2인 가족 여행,남해 독일마을,6
h001978,0,0.5,2인 가족 여행,영주산,14
h001978,0,0.5,2인 가족 여행,성산일출봉,14
h001978,0,0.5,2인 가족 여행,서귀포 매일 올레시장,14
h001978,0,0.5,2인 가족 여행,정방폭포,14
h001978,0,0.5,2인 가족 여행,허니문하우스,14
h001978,0,0.5,2인 가족 여행,중문색달해수욕장,14
h001913,1,0.25,2인 여행(가족 외),함덕해수욕장,11
h001913,1,0.25,2인 여행(가족 외),조천 수산,11
h001913,1,0.25,2인 여행(가족 외),제주특별자치도 제주시 조천읍 조함 해안로 525,11
h001913,1,0.25,2인 여행(가족 외),제주특별자치도 제주시 조천읍 신흥리 14-4,11
h001913,1,0.25,2인 여행(가족 외),행원 해변,11
h001913,1,0.25,2인 여행(가족 외),함덕서 우봉해수욕장 앞 포차,11
h001913,1,0.25,2인 여행(가족 외),조함 해안로,11
h001913,1,0.25,2인 여행(가족 외),곽지해수욕장,11
h001913,1,0.25,2인 여행(가족 외),협재해수욕장,11
h002196,1,0.25,나홀로 여행,이호 테우해수욕장,9
h002196,1,0.25,나홀로 여행,슬로보트 아틀리에,9
h002196,1,0.25,나홀로 여행,유람 위드북스,9
h002196,1,0.25,나홀로 여행,금능해수욕장,9
h006286,1,0.25,나홀로 여행,국립제주박물관,11
h006286,1,0.25,나홀로 여행,제주동문시장,11
h006286,1,0.25,나홀로 여행,제주목 관아,11
h006286,1,0.25,나홀로 여행,탑동 광장,11
h006286,1,0.25,나홀로 여행,김만덕기념관,11
h006286,1,0.25,나홀로 여행,산지천 전망대,11
h003692,1,0.0,2인 가족 여행,사계해변,4
h003692,1,0.0,2인 가족 여행,용머리해안,4
h003692,1,0.0,2인 가족 여행,송악산 둘레길,4
h003692,1,0.0,2인 가족 여행,천지연폭포,4
h003692,1,0.0,2인 가족 여행,쇠소깍 관광지,4
h003692,1,0.0,2인 가족 여행,섭지코지,4
h003692,1,0.0,2인 가족 여행,제주동문시장,4
h001989,1,0.75,자녀 동반 여행,서서방 숯불닭갈비 연동점,23
h001989,1,0.75,자녀 동반 여행,제조한 수풀 해녀학교,23
h001989,1,0.75,자녀 동반 여행,수월봉 지질트레일,23
h001989,1,0.75,자녀 동반 여행,서귀포 유람선,23
h001989,1,0.75,자녀 동반 여행,쇠소깍 관광지,23
h001989,1,0.75,자녀 동반 여행,서귀포 매일 올레시장,23
h001989,1,0.75,자녀 동반 여행,윈드 1947카트 테마파크,23
h001989,1,0.75,자녀 동반 여행,레몬 뮤지엄,23
h001989,1,0.75,자녀 동반 여행,"제주축산진흥원 제주마 방목지, 사려니숲길",23
h001989,1,0.75,자녀 동반 여행,청주국제공항 대왕 식당,23
f004926,1,0.75,3대 동반 여행(친척 포함),속초관광수산시장,22
f004926,1,0.75,3대 동반 여행(친척 포함),설악워터피아,22
f004926,1,0.75,3대 동반 여행(친척 포함),켄싱턴호텔 설악 아비로드,22
g004830,1,0.5,부모 동반 여행,박지도,16
g004830,1,0.5,부모 동반 여행,1004뮤지엄파크,16
g004830,1,0.5,부모 동반 여행,목포자연사박물관,16
g004830,1,0.5,부모 동반 여행,평화광장,16
g004830,1,0.5,부모 동반 여행,목포 해상 케이블카 북항 승강장,16
g004830,1,0.5,부모 동반 여행,마량 놀토 수산시장,16
h000810,0,0.0,2인 여행(가족 외),한담 해안산책로,1
h000810,0,0.0,2인 여행(가족 외),오설록 티 뮤지엄,1
h000810,0,0.0,2인 여행(가족 외),카멜리아힐,1
h000810,0,0.0,2인 여행(가족 외),본태 박물관,1
h000810,0,0.0,2인 여행(가족 외),쇠소깍,1
h000810,0,0.0,2인 여행(가족 외),서귀포 매일 올레시장,1
h000810,0,0.0,2인 여행(가족 외),섭지코지,1
h000810,0,0.0,2인 여행(가족 외),빛의 벙커,1
h000810,0,0.0,2인 여행(가족 외),사려니숲길,1
g004478,0,0.0,2인 여행(가족 외),오동도,0
g004478,0,0.0,2인 여행(가족 외),이순신광장,0
g004478,0,0.0,2인 여행(가족 외),아쿠아플라넷 여수,0
h000017,1,0.5,2인 여행(가족 외),물방울 포토존,16
h000017,1,0.5,2인 여행(가족 외),협재해수욕장,16
h000017,1,0.5,2인 여행(가족 외),발 편한 세상,16
h000017,1,0.5,2인 여행(가족 외),황이지 선녀탕,16
h000017,1,0.5,2인 여행(가족 외),표선해수욕장,16
h000017,1,0.5,2인 여행(가족 외),산굼부리,16
e001078,1,0.25,자녀 동반 여행,인천광역시 교육청 교육과 학정 보원 인천학생과학관,11
e001078,1,0.25,자녀 동반 여행,인천국제공항 하늘정원,11
e001078,1,0.25,자녀 동반 여행,롯데마트 송도점,11
e001078,1,0.25,자녀 동반 여행,송도센트럴파크,11
h004216,1,0.0,2인 여행(가족 외),제주해양레저파크,4
h004216,1,0.0,2인 여행(가족 외),우도,4
h004216,1,0.0,2인 여행(가족 외),다랑쉬 오름,4
h004216,1,0.0,2인 여행(가족 외),비자림,4
h004216,1,0.0,2인 여행(가족 외),함덕해수욕장,4
h004216,1,0.0,2인 여행(가족 외),제주동문시장,4
h005377,1,0.0,2인 여행(가족 외),애월 해안도로,3
h005377,1,0.0,2인 여행(가족 외),온도,3
h005377,1,0.0,2인 여행(가족 외),코난 해변,3
h005377,1,0.0,2인 여행(가족 외),월정리 해수욕장,3
h005377,1,0.0,2인 여행(가족 외),월정리 해안도로,3
h005377,1,0.0,2인 여행(가족 외),제주동문시장,3
h001385,1,0.75,3인 이상 여행(가족 외),신화 테마파크,22
h001385,1,0.75,3인 이상 여행(가족 외),신세계사이먼 제주 프리미엄 전문점,22
h001385,1,0.75,3인 이상 여행(가족 외),서귀포 매일 올레시장,22
h001385,1,0.75,3인 이상 여행(가족 외),이중섭거리,22
h005321,1,0.5,나홀로 여행,제주 4.3평화공원 제주 4.3평화기념관,15
h005321,1,0.5,나홀로 여행,함덕해수욕장,15
h005321,1,0.5,나홀로 여행,델문도 김녕점,15
h005321,1,0.5,나홀로 여행,제주 코난 해 변,15
h005321,1,0.5,나홀로 여행,낙타트래킹,15
h005321,1,0.5,나홀로 여행,새별 프렌즈,15
h005321,1,0.5,나홀로 여행,제주그림 카페,15
h003637,1,0.0,2인 여행(가족 외),월령포구,3
h003637,1,0.0,2인 여행(가족 외),오설록 티 뮤지엄,3
h003637,1,0.0,2인 여행(가족 외),천지연폭포,3
h003637,1,0.0,2인 여행(가족 외),서귀포 매일 올레시장,3
h003637,1,0.0,2인 여행(가족 외),세븐일레븐 서귀포 엉또폭포점,3
h003637,1,0.0,2인 여행(가족 외),신비의도로,3
h003637,1,0.0,2인 여행(가족 외),제주동문시장,3
h003637,1,0.0,2인 여행(가족 외),금복식당,3
h005798,1,0.0,2인 여행(가족 외),세븐일레븐 제주 아라점,5
h005798,1,0.0,2인 여행(가족 외),서부관광휴게 마트,5
h005798,1,0.0,2인 여행(가족 외),산방산과 한라산 부과 보이는 사계 해변 인근 근처,5
h005798,1,0.0,2인 여행(가족 외),금능해수욕장,5
h005798,1,0.0,2인 여행(가족 외),스타벅스 제주 서해안로 DT점 주차장,5
h005798,1,0.0,2인 여행(가족 외),용두암,5
h005798,1,0.0,2인 여행(가족 외),아라 2근린공원,5
h005798,1,0.0,2인 여행(가족 외),함덕해수욕장,5
h003783,1,0.0,2인 여행(가족 외),제주 오케이 렌터카,5
h003783,1,0.0,2인 여행(가족 외),사려니 숲,5
h003783,1,0.0,2인 여행(가족 외),제동목장 입구 교차로,5
h003783,1,0.0,2인 여행(가족 외),함덕해수욕장,5
h003783,1,0.0,2인 여행(가족 외),김녕해수욕장,5
h003783,1,0.0,2인 여행(가족 외),피닉스 제주 유민 미술관,5
h003783,1,0.0,2인 여행(가족 외),비양도,5
h003783,1,0.0,2인 여행(가족 외),검멀레해변,5
h003783,1,0.0,2인 여행(가족 외),성산일출봉,5
